feature	weight
COX20	0.0344166569276496
LOC100423131	0.3809837245712459
RABGAP1L	0
FAM129A	0.10250102346937318
RGS1	0
DENND1B	0
BTG2	0
SLC30A1	0
LBR	0
FCER1G	0
SLAMF7	0
TAGLN2	0
LMNA	0
S100A4	0
S100A6	0
ANP32E	0
TXNIP	-0.003778630252986854
RBM8A	0.08169038437762674
DENND2D	0
CDC14A	0
TGFBR3	0
LRRC8C	0
LOC694538	0
GADD45A	0
PDE4B	0
USP1	0
JUN	0
NASP	0
PRDX1	0.07205691139762462
ZC3H12A	0
SFPQ	0
IFI6	0
CD52	0
SH3BGRL3	0
ZNF593	0.1020947922513872
STMN1	0
LOC695047	0
SRM	0
ENO1	0.013176590737063102
PARK7	0.15075645800055013
ISG15	0
CMC1	0
SATB1	0
SH3BP5	0
STAG1	0
GPR171	0
TIPARP	0
SMC4	0
SKIL	0
TNIK	0
CSRNP1	0
CX3CR1	0
LRIG1	0.0056070185723834515
FRMD4B	0
FOXP1	0.021488562437807935
BHLHE40	0
LOC100427851	0
HEG1	0
TIGIT	0.07670763806334432
CD96	0
CBLB	0.027027106272988974
NFKBIZ	0
CLDND1	0
ITGB2	0
ETS2	0
TTC3	0
RUNX1	0
MRPS6	0
LFNG	0
ACTB	0
TMEM120A	0
SEC61G	0.020419302624225283
MYO1G	0
LOC720538	0
LOC705095	0
GPR141	0
ELMO1	0
CHN2	0
GLCCI1	0
RPA3	0.10796556479536193
CDK6	0.028496167079427558
BMT2	0
LOC708686	0
KDM7A	0
LOC114677140	0
SOD2	0
TAGAP	0.046745410573691186
FYN	0
MAN1A1	0
THEMIS	0
AHI1	0.07484904604131276
TNFAIP3	0
HIVEP2	0
UTRN	0
ARID1B	0
BACH2	0.17039291919088959
HSP90AB1	0.08370878840257054
ZFAND3	0
MAMU-DRB1	0
MAMU-DRB5	0
NCR3	0
LTB	0
HIST1H1D	0
LOC696872	0
LOC696005	0
ATXN1	0
JARID2	0.12709702968032247
CD83	0.09642988351464789
HIVEP1	0
LOC722929	0
SERPINB9	0
SLBP	0
CD38	0
RBPJ	0
APBB2	0
ATP8A1	0
PLAC8	0
ANTXR2	0
SPINK2	0
HOPX	0
HERC6	0
GPRIN3	0
NFKB1	0.13835677249877962
CAMK2D	0
INPP4B	0
FBXW7	0
RAPGEF2	0
DDX60	0
DDX60L	0
HMGB2	0
IL7R	0
PTGER4	0
PARP8	0
ITGA1	0
GZMK	0
GZMA	0
IQGAP2	0
SSBP2	0
ELL2	0
CAMK4	0
FNIP1	0
IRF1	0
TCF7	0
ARHGAP26	0
PPP2R2B	0
CD74	0
PTTG1	0
DUSP1	0
SQSTM1	0
HYPK	0.13916695977097426
TCF12	0
ANXA2	0
RORA	0
DAPK2	0
DENND4A	0
PKM	0.17041295419681046
ARIH1	0
BCL2A1	0.20561312141082813
ISG20	0
SLCO3A1	0
LOC710951	0
CMA1	0
GZMH	0
GZMB	0.019840351912994332
NFKBIA	0
GNG2	0
LGALS3	0
HIF1A	0
SYNE2	0
ZFP36L1	0.03604516617539724
NPC2	0.014998290700662591
FOS	0
BATF	0
GPR65	0
FOXN3	0
IFI27	0
SERPINA1	0
HSP90AA1	0
CRIP1	-0.013295811962225058
LOC714576	0
SDCBP	0
TOX	0
NCOA2	0
PAG1	0
VPS13B	0
KLF10	0.028125277681525382
TRPS1	0
LOC106999943	0
SLA	0.04470427218265327
PLEC	0
LOC107000013	0
VIM	0
MPP7	0
MAP3K8	0
ITGB1	0
CREM	0
DDIT4	0
SPOCK2	0
VSIR	0.14524728782051824
PRF1	0
DDX21	0.07013393454205104
ARID5B	0
IFIT3	0
PGAM1	0.19414462612034114
FUOM	0
TSPO	0
APOL2	0
APOL6	0
PIGT	0.17218978577272984
RBM38	0
CCND2	0
GAPDH	0
CHD4	0.029198240623984868
PTMS	0
LAG3	0
TPI1	0
KLRC2	0
KLRD1	0
CD69	0
CLEC2D	0
KLRB1	0
SLC2A3	0
ITPR2	0
ARID2	0
TUBA1B	0.005370319499647898
TUBA1A	0
DIP2B	0
ITGB7	0
OSBPL8	0
TMPO	0
CHST11	0
C11H12orf75	0
OAS2	0
MED13L	0
BICDL1	0
ORAI1	0
RILPL2	0.07377324147008152
RAN	0.08389427607476728
MGAT5	0
CXCR4	0
ARHGAP15	0
GTDC1	0
ZEB2	0
NR4A2	0.009454012235831595
STK39	0
LOC106992647	0
GLS	0
STAT1	0
ANKRD44	0
HSPD1	0
HSPE1	0.059330816786584535
CFLAR	0.13658587700001454
ICOS	0
TUBA4A	0
DOCK10	0
INPP5D	0
ARL4C	0
LOC716637	0
DUSP2	0.12231709387981082
TMEM131	0
INPP4A	0
MAP4K4	0.021488980270517613
BCL2L11	0
LOC106993126	0
GNLY	0
MAT2A	0.06933508114642721
CAPG	0
TMSB10	0
MTHFD2	0.17385261631396334
EXOC6B	0
PLEK	0.12381428057121223
REL	0.11809420741227171
LOC718777	0
SOS1	0
BABAM2	0
RHOB	0
ODC1	0.0029063355537503554
HPCAL1	0
ID2	0
LOC114672189	0
CTSW	0
LOC106993196	0
PLAAT4	0
SLC3A2	0.03903291159169014
AHNAK	0
FTH1	-0.003984440947485233
PTPRJ	0
CD82	0.289784079490676
LDHA	0.1646606279483497
PDE3B	0
UCP2	0
SYTL2	0
PICALM	0
MAML2	0.05460442904228172
BIRC3	0.05683862790977196
PDGFD	0
SIK3	0
THY1	0
UBASH3B	0
CRTAM	0.3010286359903665
HSPA8	0.03410175341008007
TUBB4B	0
HSPA5	0.037617967009561014
TXN	0.03483940453803859
ABCA1	0
MLLT3	0
ANXA1	0
PFN1	0
C1QBP	0.044371910478524464
EIF5A	0
EIF4A1	0.04650695803667081
KDM6B	0.09245804384425002
MAP2K3	0.1066012692681767
SSH2	0
CPD	0
CCL4L1	0.027331796601818
LOC114673210	0
CCL5	0
CCL3	0.17502285577228477
LOC100430627	0.10289327548684744
LOC100426632	0.1633266172796025
NME1	0.030212532437256745
SPAG9	0
TOB1	0
PHB	0.044233740082471114
CCR7	0
DHX58	0
STAT5B	0.014799124721007344
STAT5A	0.1951731207385634
PECAM1	0
PITPNC1	-0.008861146384224675
RNF213	0
ACTG1	0
CD7	0
HSPH1	0
RGCC	0.15088106837204057
EPSTI1	0
KLF12	0
GPR183	0
ANKRD10	0.058088766353077345
BCL2	0.048251088393243075
PMAIP1	0
TTC39C	0
PRSS57	0
CNN2	0
GADD45B	0.06324714093657834
S1PR4	0
JUNB	0
IER2	0
ADGRE5	0
DNAJB1	0
KLF2	0
TYROBP	0
ZFP36	0
SERTAD1	0.012435582099429675
TGFB1	0
BCL3	0
FOSB	0
PPP1R15A	0
FTL	0
MYADM	0
PRKCB	0
BOLA2B	0.05695089174257117
ALDOA	0.04673864410621298
STX4	0
MT2A	0
MT1E	0
MT1M	0
MT1X	0
CTCF	0
CMIP	0
COTL1	0
APRT	0
LOC719232	0
SAT1	0
OTUD5	0
LOC708994	0
CXCR3	0
PGK1	0
ITM2A	0
TSC22D3	0
SLC25A5	0
DDX3Y	0
