feature	weight
AKT3	0
RABGAP1L	0.00570018803846887
FAM129A	0.0710001987255919
RGS1	0.0845619549232101
BTG2	0.0186677308364712
LBR	0
TAGLN2	0.046835883501394
LMNA	0.111655746783572
S100A4	0.0144882273078891
S100A6	0
S100A11	0.0566594995476966
S100A10	0.103611844269182
ANP32E	0
TXNIP	0
RBM8A	0
PTPN22	0
RHOC	0
CDC14A	0.011154157976507
TGFBR3	0.159871972719375
LRRC8C	0.010297693329264
LOC694538	-0.0299239288982753
PDE4B	0.00491728552236669
JUN	0
PRDX1	0
IFI6	0
CD52	0.014381634594879
SH3BGRL3	0.0387667383396513
SRM	0.0368672059302229
ENO1	0
RERE	0.00413248219745711
PARK7	0
ISG15	0
CMC1	0
SATB1	-0.0293877532945115
TBC1D5	0
SH3BP5	0.0645561620768632
STAG1	0.0112121879462432
TIPARP	0
SKIL	0.0124592543511095
TNIK	0.0220812245586712
CSRNP1	0
ARF4	0
FOXP1	0
LOC705671	0
BHLHE40	0.0456101362531476
TIGIT	0.0650125857709547
CD96	0
CBLB	0.0292641267701248
NFKBIZ	0
CLDND1	0
ITGB2	0
ETS2	0.12705998420133
RUNX1	0.0577883478518433
MRPS6	0
ACTB	0
SEC61G	-0.0490859441972754
MYO1G	0.0504244864675391
COA1	0
LOC705095	0
ELMO1	0.0368953327348912
CYCS	-0.0212624633088801
RPA3	0
COG5	0
SND1	0
ESYT2	0.0375707246037242
TAGAP	0.0795022075990421
FYN	0
AHI1	0.0729897921867799
TNFAIP3	0.0546517246135552
HIVEP2	0.0678521720803272
UTRN	0.0117575919645709
EZR	0.0178461643422919
ASCC3	0
BACH2	-0.0572474293116263
HSP90AB1	0
ZFAND3	0.0292336683230728
MAMU-DPB	0.119705029112856
LTB	-0.00690724316996113
LOC696872	0.0118884412681621
LOC696005	0.033043220833278
ATXN1	0.0135829566414433
CD83	0.0764253289377778
HIVEP1	0.0095349564128537
SERPINB9	0.00432016566563603
RBPJ	0.006714756797218
ARAP2	0.0327153942451712
ATP8A1	0.0403082782898102
PLAC8	0
ANTXR2	0.0634148768117904
CNOT6L	0.0615349294275082
HOPX	0
AFF1	0
HERC6	0
GPRIN3	0.0120411247567906
H2AFZ	0
PPP3CA	0.0613219325454719
NFKB1	0
CAMK2D	0.00606344040347701
INPP4B	0
LRBA	0
HMGB2	0.0595459873761452
IL7R	0
PTGER4	0.0504241982247962
PARP8	0.0496330877483873
GZMK	0.0328245064648032
GZMA	0
PDE4D	0.00253631643750473
IQGAP2	0.0672143220498399
GLRX	0.04889638333113
ELL2	0.0505009144574732
CAMK4	0.00731108631256806
RAPGEF6	0
FNIP1	0
IRF1	0.0363896342520801
TCF7	0
HSPA9	0
ARHGAP26	0.0568306687352932
CD74	0
DUSP1	0.0325845722698976
SQSTM1	0.0605113848502512
HYPK	-0.0263548553768912
TCF12	0
ANXA2	0.0251061100980763
RORA	0
HERC1	0.0533815099924404
DENND4A	0.0344392011000998
PKM	0
SCAPER	0
BCL2A1	0
ISG20	0
PSME2	-0.0210351355620657
GZMH	0.0777838387311241
GZMB	0.174154534897964
NFKBIA	0.0103012156539013
GNG2	0.0989721832143557
LGALS3	0.114609033889543
PRKCH	0.00400772202614739
SYNE2	0.00156300126350134
ZFP36L1	0
FOS	0.12152159217364
BATF	0
GPR65	0.0284132531242376
FOXN3	0.144804620151211
SERPINA1	0.00647241857421334
HSP90AA1	0
CRIP1	0.151913660027123
TOX	0.0156184840100509
NCOA2	0.0759341583854306
PAG1	0
VPS13B	0.0196334921552684
TRPS1	0.0197117177199757
FAM107B	0
VIM	0.230829256822505
DNAJC1	0.147950864887681
MPP7	0.111131513267032
MAP3K8	0
ZEB1	0
ITGB1	0.136733776403515
CREM	0.00668099924661615
DDIT4	0
SPOCK2	0
VSIR	0.0157540887137157
PRF1	0
DDX21	-0.0195969701422525
JMJD1C	0.0497775948752812
ARID5B	0.0463285239447027
PGAM1	0
FUOM	0
TSPO	0.00577559557748334
APOBEC3H	0.0156456395079632
APOBEC3C	0.0725408804884535
IL2RB	0
APOL2	-0.0208781400332013
CST7	0.143914106331059
SAMHD1	0
RBM38	0.0138283843129885
LOC694289	0
CCND2	0
GAPDH	0.110636749498834
PTMS	0
TPI1	0
KLRD1	0.0949541264994387
GABARAPL1	0.0334970205518023
CD69	0.0283059876711981
KLRB1	0
SLC2A3	0.0386206948211285
ITPR2	0.0203016042475032
CCDC91	0
SLC38A1	0
TUBA1B	-0.012805534227567
TUBA1A	0.0201708150924352
DIP2B	0.00982095295404064
DDIT3	0
OSBPL8	0.0473396994935023
CHST11	0.0269439697803065
C11H12orf75	0
PPP1CC	0
TESC	0.011354655930205
BICDL1	0.0815081857869915
DYNLL1	0.0108944753152182
ORAI1	0
RILPL2	0
RAN	0
MGAT5	0.0293852786595629
CXCR4	0.0737995815309864
ARHGAP15	0
ZEB2	0.135501438512487
NR4A2	0.0793300866900194
ITGA4	0
STAT1	0
STAT4	0.0870607750169776
