feature	weight
AKT3	0.0340213909560907
RABGAP1L	0.0637761899713123
FAM129A	0.0489925464758223
RGS1	0
BTG2	0.0510585810355945
LBR	0
TAGLN2	0.0378349487037527
LMNA	0.0046341518379383
S100A4	0.0759374054408499
S100A6	0.12912323663714
S100A11	0.0580615064378622
S100A10	0
ANP32E	0.00197853281162104
TXNIP	0.02749155599932
RBM8A	0
PTPN22	0
RHOC	0
CDC14A	0.0975936977570426
TGFBR3	-0.00955765505356754
LRRC8C	0.0258883203386348
LOC694538	0.205781487682076
PDE4B	0.0177660138077345
JUN	0.0295690393920939
PRDX1	0.015659988378576
IFI6	0
CD52	0.010357059967487
SH3BGRL3	-0.037674927529663
SRM	0
ENO1	0
RERE	0
PARK7	0
ISG15	0.0619921770692851
CMC1	0
SATB1	0.0285604027543042
TBC1D5	0.053900504455898
SH3BP5	0
STAG1	0.0475919474182506
TIPARP	0.0924447755797004
SKIL	0
TNIK	0.011267872937748
CSRNP1	0
ARF4	0.0124164120386445
FOXP1	0
LOC705671	0.083586247290854
BHLHE40	0.0520343716116499
TIGIT	0
CD96	0.0603367681663996
CBLB	0
NFKBIZ	0.0768866475963772
CLDND1	0.0866668884474493
ITGB2	0.0456955723681393
ETS2	0
RUNX1	0.0185691334445939
MRPS6	0
ACTB	0.0423620187923061
SEC61G	0
MYO1G	0
COA1	0
LOC705095	0.0253424228646195
ELMO1	0.0504268845087408
CYCS	0.0461789316144573
RPA3	0
COG5	0.0475338606147118
SND1	0.0453976802461602
ESYT2	0
TAGAP	0
FYN	0.0192277229614401
AHI1	-0.0580590271242626
TNFAIP3	0.0576988411115893
HIVEP2	0
UTRN	0.0766898125424299
EZR	0.095011127239976
ASCC3	0.113466797966346
BACH2	0
HSP90AB1	0.0543280270443638
ZFAND3	0.0460254705198133
MAMU-DPB	-0.0838900132014992
LTB	0.189936540545313
LOC696872	0.0230316782638646
LOC696005	0
ATXN1	0.00581326254903278
CD83	0
HIVEP1	0.0286501417294026
SERPINB9	0
RBPJ	0.0512347689940111
ARAP2	0.0767487758153238
ATP8A1	0
PLAC8	0
ANTXR2	0.0484380367677764
CNOT6L	0.00990836529200651
HOPX	0.10323675803871
AFF1	0.0616344871254127
HERC6	0.146750978731461
GPRIN3	0.0159083079769136
H2AFZ	0
PPP3CA	0
NFKB1	0
CAMK2D	0
INPP4B	0.0526047222392355
LRBA	0.0832301535521059
HMGB2	0
IL7R	0.00126137677717976
PTGER4	0
PARP8	0.0461693086807772
GZMK	0.0085461690832129
GZMA	0
PDE4D	0
IQGAP2	0.000212442129224908
GLRX	0
ELL2	0
CAMK4	0.0968777155618885
RAPGEF6	0.0241704620138566
FNIP1	0.0690674342736778
IRF1	0.0328204058105741
TCF7	0
HSPA9	0.0121729796125789
ARHGAP26	0.0334259435310188
CD74	0.016984934227705
DUSP1	0
SQSTM1	0
HYPK	0
TCF12	0.0206474949832325
ANXA2	0.0160835420648777
RORA	0.181889115940548
HERC1	0.0347645867848205
DENND4A	0.02041568898432
PKM	0.00666109678374701
SCAPER	0.0733229126015809
BCL2A1	0
ISG20	0.05642146292578
PSME2	0.154461467649307
GZMH	-0.0183674609087819
GZMB	-0.0510693466124399
NFKBIA	0
GNG2	0.00170787915809059
LGALS3	0
PRKCH	0.0197152765560908
SYNE2	0.103926468574124
ZFP36L1	0
FOS	-0.039819284922246
BATF	0.010208038863801
GPR65	0.0211785082897375
FOXN3	0
SERPINA1	0
HSP90AA1	0.131583954127611
CRIP1	0
TOX	0.0436789615547737
NCOA2	0
PAG1	0.111460376379273
VPS13B	0.0634283673999706
TRPS1	0.0367134069898108
FAM107B	0.0723552260389482
VIM	0
DNAJC1	0
MPP7	0
MAP3K8	0.0595709391886218
ZEB1	0.0238039104187263
ITGB1	0
CREM	0
DDIT4	0
SPOCK2	0.0421281655085353
VSIR	-0.0165013254219629
PRF1	0.0561941349445034
DDX21	0.00954730212174861
JMJD1C	0.0593999490852969
ARID5B	0
PGAM1	0
FUOM	-0.063889430300217
TSPO	0
APOBEC3H	0
APOBEC3C	0.00220895756066505
IL2RB	0.149237291241866
APOL2	0.214472506347782
CST7	-0.0220178127630252
SAMHD1	0.177288872635213
RBM38	0
LOC694289	0
CCND2	0.0759024916207291
GAPDH	-0.0342180931527675
PTMS	0.0535184788599654
TPI1	0.0273427753208482
KLRD1	0
GABARAPL1	0
CD69	0.0184086204611108
KLRB1	0.0981020556450613
SLC2A3	0
ITPR2	0.0503993164416337
CCDC91	0.0384979269996013
SLC38A1	0.0683816093901936
TUBA1B	0.0340771703414234
TUBA1A	0
DIP2B	0.0625239346773815
DDIT3	0
OSBPL8	0.0306914781516437
CHST11	0.0376321376019266
C11H12orf75	0
PPP1CC	0
TESC	0.0106411211711911
BICDL1	0
DYNLL1	0
ORAI1	-0.035167709324164
RILPL2	0
RAN	0
