feature	weight
SMYD3	0
AKT3	-0.0101602662072739
MTR	0
PCNX2	0
SIPA1L2	0
MPC2	0.0382352628771361
SELL	0
DNM3	0
TNFSF4	0
PRDX6	0.0905199794982803
RALGPS2	0
XPR1	0
FAM129A	0
RGS1	0
DENND1B	0
BTG2	0
CR1	0
ATF3	0
EPRS	0.0313465078030006
DUSP10	0
LBR	0
ITPKB	0
ATF6	0
SLAMF1	0.146241139478881
TAGLN2	0
LMNA	0
HAX1	0.0835150981659742
GATAD2B	0
S100A4	0
S100A6	0
S100A11	0
S100A10	0
ANP32E	0
TXNIP	-0.0242485922432324
RBM8A	0.0869100274832829
TSPAN2	0
PTPN22	0.0219125696953578
SARS	0.0519981698060294
CDC14A	-0.0441392640540614
DIPK1A	0
TGFBR3	0
LRRC8D	0
LRRC8C	0
GIPC2	0
GADD45A	0.183874147309729
PDE4B	0
USP1	0
LOC100424766	0
JUN	0
FAF1	0
NASP	0
PRDX1	0.0860496127044835
SCMH1	0
MACF1	0
MARCKSL1	0
IFI6	0
CD52	0
SH3BGRL3	0
STMN1	0
ID3	0.0121401850880712
EIF4G3	0.0929559380568521
LOC695047	0
TNFRSF1B	0
SRM	0
CA6	0
RERE	0
TNFRSF25	0
TNFRSF18	0.157688010188168
DLG1	0
CCDC50	0
LPP	0
ST6GAL1	0
CLASP2	0
SLC4A7	0
SATB1	0.00467348584414093
TBC1D5	-7.1977403548543e-05
PLCL2	0
SH3BP5	0
SRPRB	0.140656196841933
STAG1	0
ZBTB38	0
ATP1B3	0
TFDP2	0
SLC9A9	-0.00644250458328768
TSC22D2	0
SERP1	0.0135602505579414
GPR171	0
SSR3	0.0358395833602093
TIPARP	0
RSRC1	0
SMC4	0
PRKCI	0
SKIL	0
TNIK	0
TBL1XR1	0
CSRNP1	0.0230640377754121
MANF	0.0165372417445825
GNL3	0.0538048059603849
SELENOK	0.111363778999768
ARF4	0.0294055411374462
SLMAP	0
LRIG1	0
SUCLG2	0
FRMD4B	0
FOXP1	0
LOC705671	0
BHLHE40	0
LOC100427851	0
SLC6A6	0
TMCC1	0
GOLGB1	0
TIGIT	0
CBLB	0.012509976602535
ALCAM	0
NFKBIZ	0
CMSS1	0
CLDND1	0
ITGB2	0
TTC3	0
RUNX1	0
IFNGR2	0
IFNAR2	0
TIAM1	0.040310158494651
APP	0
NRIP1	0
LOC694064	0
ZFAND2A	0
LFNG	0
ACTB	0
ARPC1B	0
PVRIG	0
CUX1	0
TMEM120A	0.139130362889251
SEC61G	0.0927426320252463
MYO1G	0
COA1	0
RALA	0
ELMO1	0
GARS	0.0539328681231481
CHN2	0
JAZF1	0
CYCS	0.0877966950849806
AHR	0
GLCCI1	0
CDK6	0
LOC114677006	0
NAMPT	0.00220810029965815
COG5	0
IMMP2L	0
MDFIC	0.0724150594576398
SND1	0.0105146117570839
AHCYL2	0
LOC708686	0
EXOC4	0
BRAF	0
LOC114677140	0
LOC106997709	0
EZH2	0
KMT2C	0
INSIG1	0
LMBR1	0
ESYT2	0
AFDN	0
QKI	0
SOD2	0
FOXO3	0
REV3L	0
FYN	0.0284017832397943
MAN1A1	0
THEMIS	0
AHI1	0.0809590396017509
MAP3K5	0
TNFAIP3	0
CITED2	0
HIVEP2	0
PHACTR2	0
STX11	0.00216110010457447
UTRN	0
STXBP5	0
PLEKHG1	0
MTHFD1L	0.0846051321019364
ARID1B	0
SNX9	0.071724932211021
EZR	0
ASCC3	0
BACH2	0.11562327314578
CASP8AP2	0
PTP4A1	0
CD2AP	0
SUPT3H	0
HSP90AB1	0.180252785000528
BTBD9	0
ZFAND3	0
PIM1	0
CDKN1A	0
MAMU-DPB	0
LTB	-0.0320025824942354
LOC696872	0
LOC696005	0
CARMIL1	0
CDKAL1	0
ATXN1	0.00343455788687461
JARID2	0.136007777161603
CD83	0.043763955154278
HIVEP1	0
NEDD9	0.0290774996046928
LOC722929	0
SERPINB9	0.0369398728100981
GMDS	0
SLBP	0
LCORL	0
ARAP2	0
ATP8A1	-0.0255804269800475
TXK	0
ANTXR2	-0.00180965663930747
BMP2K	0
CNOT6L	0
SCFD2	0
AFF1	0
HERC6	0
HERC3	0
GPRIN3	0
TSPAN5	0.102626371355092
H2AFZ	0.00313735757479115
PPP3CA	0
NFKB1	0.117203239568051
TET2	0
LEF1	0
GAR1	0.0516989471678816
FAM241A	0
CAMK2D	0
ANXA5	0
KIAA1109	0
SPATA5	0
SCLT1	0
NAA15	0
MAML3	0
INPP4B	0
ZNF827	0
LRBA	0
FBXW7	0
RAPGEF2	0
HMGB2	0
ACSL1	0
SNX25	0
RETREG1	0
IL7R	0
PTGER4	0
PARP8	0
ITGA1	0
ARL15	0
ZSWIM6	0
ADAMTS6	0
ERBIN	0
PIK3R1	0
COL4A3BP	0
IQGAP2	-0.0145045119301496
JMY	0
RASGRF2	0
SSBP2	0
FAM172A	0
GLRX	0
ELL2	0
ST8SIA4	0
PAM	0
FBXL17	0
MAN2A1	0
CAMK4	-0.00740317696814953
COMMD10	0
MARCH3	0
RAPGEF6	0
FNIP1	0
