feature	weight
AKT3	0
RABGAP1L	0
FAM129A	0
RGS1	0
BTG2	0
LBR	0
TAGLN2	0
LMNA	0
S100A4	0
S100A6	0
S100A11	0
S100A10	0
ANP32E	0
TXNIP	0
RBM8A	0
PTPN22	0.00511142736080919
RHOC	0
CDC14A	0
TGFBR3	0
LRRC8C	0
LOC694538	0
PDE4B	-0.0250681169222336
JUN	-0.130131299663483
PRDX1	0
IFI6	0
CD52	0
SH3BGRL3	0
SRM	0
ENO1	-0.0465650560674006
RERE	0
PARK7	0
ISG15	0
CMC1	0
SATB1	-0.00599592025541898
TBC1D5	0
SH3BP5	0
STAG1	0
TIPARP	0
SKIL	0
TNIK	0
CSRNP1	-0.11222555909668
ARF4	-0.0523929352902765
FOXP1	0
LOC705671	0
BHLHE40	-0.00539044555579942
TIGIT	0.106252002335335
CD96	0
CBLB	0.0487457331475293
NFKBIZ	0
CLDND1	0
ITGB2	0
ETS2	0
RUNX1	0
MRPS6	-0.0513591849526106
ACTB	0
SEC61G	-0.0719243916515558
MYO1G	0
COA1	0
LOC705095	0
ELMO1	0
CYCS	0
RPA3	0
COG5	0
SND1	0
ESYT2	0
TAGAP	0
FYN	0
AHI1	0
TNFAIP3	0
HIVEP2	0
UTRN	0
EZR	-0.0859767017676255
ASCC3	0
BACH2	0
HSP90AB1	-0.0241963476971914
ZFAND3	0
MAMU-DPB	0
LTB	0
LOC696872	0
LOC696005	0
ATXN1	0
CD83	0
HIVEP1	0
SERPINB9	0
RBPJ	0
ARAP2	0
ATP8A1	0
PLAC8	0
ANTXR2	0
CNOT6L	0
HOPX	0
AFF1	0
HERC6	0
GPRIN3	0
H2AFZ	-0.12192208789448
PPP3CA	0
NFKB1	0
CAMK2D	0.0356200898375953
INPP4B	0
LRBA	0
HMGB2	0
IL7R	0
PTGER4	0
PARP8	0
GZMK	0
GZMA	0
PDE4D	0
IQGAP2	0
GLRX	0
ELL2	-0.0279754793848983
CAMK4	0
RAPGEF6	0
FNIP1	0
IRF1	0
TCF7	0
HSPA9	0
ARHGAP26	0
CD74	0
DUSP1	-0.0449677809418204
SQSTM1	-0.0519058548023128
HYPK	0
TCF12	0
ANXA2	0
RORA	0
HERC1	0
DENND4A	0
PKM	0
SCAPER	0
BCL2A1	0
ISG20	0
PSME2	0
GZMH	0.00415749308713509
GZMB	0.248248513988605
NFKBIA	-0.21622126049818
GNG2	0
LGALS3	0
PRKCH	0
SYNE2	0
ZFP36L1	0
FOS	-0.0932926852969213
BATF	-0.0268620996299111
GPR65	0
FOXN3	0
SERPINA1	0
HSP90AA1	-0.02070182104088
CRIP1	-0.147114839858914
TOX	0
NCOA2	0
PAG1	0
VPS13B	0.00453365940963145
TRPS1	0
FAM107B	-0.0285271637893623
VIM	0
DNAJC1	0
MPP7	0
MAP3K8	0
