feature	weight
COX20	0.001093025948980484
LOC100423131	0
RABGAP1L	0
FAM129A	0.03727683294912444
RGS1	-0.05116263897543294
DENND1B	0
BTG2	-0.02693676612762248
SLC30A1	-0.03333236082199907
LBR	0
FCER1G	-0.15813616602159344
SLAMF7	0
TAGLN2	-0.06965209125205458
LMNA	-0.05362685756437849
S100A4	0
S100A6	0
ANP32E	0
TXNIP	0.03113059761977699
RBM8A	0
DENND2D	0
CDC14A	0
TGFBR3	0
LRRC8C	0.02206359705635192
LOC694538	0
GADD45A	-0.022611194527826194
PDE4B	-0.035533124219513594
USP1	0
JUN	-0.1662775723231544
NASP	-0.004460374605278208
PRDX1	0.0042125003080950045
ZC3H12A	-0.021912080057079744
SFPQ	-0.04878179901236675
IFI6	-0.01849329998681122
CD52	0
SH3BGRL3	-0.019167285913241894
ZNF593	0.043793184763294093
STMN1	0
LOC695047	0
SRM	-0.015615008275643208
ENO1	0
PARK7	0
ISG15	-0.15243148657618075
CMC1	-0.015990070564445978
SATB1	0
SH3BP5	-0.07527327608096157
STAG1	0
GPR171	0.02106219278962954
TIPARP	0
SMC4	0
SKIL	-0.06478371322296103
TNIK	0
CSRNP1	-0.08428326556851644
CX3CR1	-0.0029454982611111314
LRIG1	0.056109908270855505
FRMD4B	-0.056441256330606655
FOXP1	0.013111632269423284
BHLHE40	-0.05529502534881121
LOC100427851	0
HEG1	0
TIGIT	0.0448819940958575
CD96	0
CBLB	0.05906655933123017
NFKBIZ	-0.015255801937730221
CLDND1	0.010240098046232557
ITGB2	0.00481615397572823
ETS2	0
TTC3	0
RUNX1	0
MRPS6	-0.007273136471929745
LFNG	-0.0711335121278777
ACTB	0
TMEM120A	0
SEC61G	0
MYO1G	0.03268862043964453
LOC720538	0
LOC705095	0
GPR141	0
ELMO1	0
CHN2	-0.010004333130857104
GLCCI1	0
RPA3	0
CDK6	0.041474425210437794
BMT2	-0.022003499533796086
LOC708686	0
KDM7A	0
LOC114677140	-0.04887546018564519
SOD2	0
TAGAP	-0.04361840060365609
FYN	0
MAN1A1	0
THEMIS	0.006799384552145847
AHI1	0
TNFAIP3	0
HIVEP2	0
UTRN	0
ARID1B	0
BACH2	0.004668929753463072
HSP90AB1	0
ZFAND3	6.394149079379446e-4
MAMU-DRB1	0
MAMU-DRB5	-0.030246137598304308
NCR3	0
LTB	0
HIST1H1D	0.024777366540767506
LOC696872	0.056906086123118836
LOC696005	0
ATXN1	0.04837086959682481
JARID2	0.007738218115771354
CD83	-0.03323329274550799
HIVEP1	0
LOC722929	-0.06973835954510617
SERPINB9	0
SLBP	-0.01993552575510796
CD38	0
RBPJ	0.027378604866998935
APBB2	0.023281158102557358
ATP8A1	0
PLAC8	-0.10941261242669027
ANTXR2	0
SPINK2	0.02197138409148091
HOPX	-0.005598938222620527
HERC6	0
GPRIN3	0
NFKB1	0
CAMK2D	0.070546917387515
INPP4B	0.022882759457590475
FBXW7	0
RAPGEF2	0
DDX60	0
DDX60L	0
HMGB2	0
IL7R	0
PTGER4	0
PARP8	0
ITGA1	0.04353714109548113
GZMK	-0.008077120740171652
GZMA	-0.014945018912739493
IQGAP2	0
SSBP2	0
ELL2	-0.05862048960921465
CAMK4	0
FNIP1	0
IRF1	0
TCF7	-0.06050618578068542
ARHGAP26	0
PPP2R2B	0
CD74	-0.04455699728865412
PTTG1	0
DUSP1	-0.10571745079715132
SQSTM1	-0.14661440578453724
HYPK	0.0069221668962001996
TCF12	0
ANXA2	0
RORA	0.0403490358666228
DAPK2	-0.002652283536395447
DENND4A	0
PKM	0
ARIH1	0
BCL2A1	-0.003631160103181108
ISG20	-0.010491932994119785
SLCO3A1	-0.013261652408612854
LOC710951	-0.009267469536145458
CMA1	0
GZMH	-0.03701245361048253
GZMB	0
NFKBIA	-0.10139438141869647
GNG2	-0.01942715431412064
LGALS3	0
HIF1A	0
SYNE2	0.02545557074426575
ZFP36L1	-0.015877592192889586
NPC2	0
FOS	-0.18466243398136045
BATF	0.01527917741354311
GPR65	-0.05668665114202986
FOXN3	0
IFI27	-0.01402304825215498
SERPINA1	0
HSP90AA1	0
CRIP1	-0.1257301973773107
LOC714576	-0.1530449046733832
SDCBP	-0.01008981848352299
TOX	0
NCOA2	0
PAG1	0
VPS13B	0.007224841900174299
KLF10	-0.004747819368186205
TRPS1	1.232567383503414e-4
LOC106999943	0.012952567424157296
SLA	0
PLEC	0
LOC107000013	-0.010945748014732087
VIM	-0.11891173488132582
MPP7	-0.054730801483677455
MAP3K8	0
ITGB1	0
CREM	-0.05047539036871009
DDIT4	0
SPOCK2	0
VSIR	0.006657533399301622
PRF1	0.004859420290961018
DDX21	0.019885391024942092
ARID5B	0
IFIT3	-0.05202699776911288
PGAM1	0
FUOM	-0.0339114196230187
TSPO	0
APOL2	-0.007467067111246891
APOL6	0.031840894030628925
PIGT	0.007447631997907655
RBM38	-0.18039137640981473
CCND2	0
GAPDH	-0.08598343702871251
CHD4	0
PTMS	0
LAG3	0
TPI1	0
KLRC2	-0.023470200407290316
KLRD1	-0.07366310093450494
CD69	-0.09254780175271157
CLEC2D	-0.018669257136419173
KLRB1	-0.03944929566670426
SLC2A3	0
ITPR2	0
ARID2	0
TUBA1B	-0.009178137837812654
TUBA1A	-0.03087173108987764
DIP2B	0
ITGB7	0
OSBPL8	0
TMPO	0
CHST11	0
C11H12orf75	-0.0053226874078179595
OAS2	-0.025416118672718594
MED13L	0
BICDL1	0
ORAI1	-0.15391807476395578
RILPL2	0
RAN	0
MGAT5	0
CXCR4	-0.023638149584323795
ARHGAP15	0
GTDC1	0.021249092675638202
ZEB2	0.0017221042148261273
NR4A2	-0.09293283624845014
STK39	0
LOC106992647	0
GLS	0
STAT1	0
ANKRD44	0
HSPD1	0
HSPE1	0.023606891211332647
CFLAR	0.02191973147227008
ICOS	0
TUBA4A	-0.09869563296561999
DOCK10	0.0058116618539174325
INPP5D	-0.05769409100450847
ARL4C	-0.16174682473166183
LOC716637	-0.004312385631440678
DUSP2	0
TMEM131	0
INPP4A	0
MAP4K4	0
BCL2L11	0
LOC106993126	0
GNLY	-0.1492875162662211
MAT2A	0
CAPG	0
TMSB10	-0.054863457564166315
MTHFD2	0.012640720897413324
EXOC6B	0.024756900973188323
PLEK	0
REL	0
LOC718777	-0.1369927779581958
SOS1	0.05411248221953112
BABAM2	-0.015198206348930078
RHOB	-0.02079185039814319
ODC1	-0.030305114624938293
HPCAL1	0
ID2	0
LOC114672189	-0.0046076146486135295
CTSW	-0.0670722496508406
LOC106993196	0
PLAAT4	-0.004321828975459385
SLC3A2	0
AHNAK	0
FTH1	-0.205951618871057
PTPRJ	0
CD82	0
LDHA	0
PDE3B	0
UCP2	0
SYTL2	-0.059459755550080755
PICALM	0.002073565471694244
MAML2	0.05884173348271935
BIRC3	0
PDGFD	0
SIK3	0
THY1	-0.020745666482803765
UBASH3B	0.04452452487411138
CRTAM	0
HSPA8	0
TUBB4B	-0.06418975190289401
HSPA5	0.030870334464104695
TXN	0.015810361576575352
ABCA1	0
MLLT3	0
ANXA1	-0.13651248158126175
PFN1	0
C1QBP	0.013036207926824316
EIF5A	-0.026857828981716732
EIF4A1	0
KDM6B	-0.03247393396775743
MAP2K3	-0.058538784132894386
SSH2	0
CPD	0.007481197952633127
CCL4L1	-0.20666157287783923
LOC114673210	-0.037552618462249034
CCL5	-0.016808274926507123
CCL3	-0.11814518545685654
LOC100430627	-0.15938137726043924
LOC100426632	-0.14388956141973847
NME1	0.07067603094525227
SPAG9	0
TOB1	-0.002231339040666232
PHB	0.00577763932119657
CCR7	-0.03960758628699397
DHX58	-0.047993571603052405
STAT5B	0
STAT5A	0
PECAM1	-0.03832514652409622
PITPNC1	0
RNF213	0
ACTG1	-0.03224525844290772
CD7	-0.0953870452419845
HSPH1	0
RGCC	0
EPSTI1	0
KLF12	0
GPR183	0
ANKRD10	0
BCL2	0.02509245941441374
PMAIP1	-0.06661004024922504
TTC39C	0
PRSS57	-0.02358710387497762
CNN2	0
GADD45B	-0.07053408302668125
S1PR4	-0.003373350411470151
JUNB	-0.08125832926004097
IER2	-0.14531509441401422
ADGRE5	0
DNAJB1	-0.024941902040095262
KLF2	-0.12186409746411482
TYROBP	-0.06317206400829892
ZFP36	-0.17120905599245217
SERTAD1	-0.037966723801217676
TGFB1	-0.22917024881736145
BCL3	-0.07827981035528851
FOSB	-0.11448146538206327
PPP1R15A	-0.023039512147317764
FTL	-0.06662973836982149
MYADM	-0.055865915440141946
PRKCB	0
BOLA2B	0.007314912907021626
ALDOA	0
STX4	0
MT2A	-0.1873531076479723
MT1E	-0.1503164228248758
MT1M	-0.16623178932966498
MT1X	-0.11046290845599537
CTCF	0
CMIP	-0.02481507049700943
COTL1	0.029938843951924258
APRT	0.0206106033347005
LOC719232	1.853569360877107e-4
SAT1	0
OTUD5	0
LOC708994	-0.024620366052113825
CXCR3	0
PGK1	0
ITM2A	0
TSC22D3	-0.02982950405850014
SLC25A5	0
DDX3Y	-0.005805747030178247
