feature	weight
AKT3	0.0178668505243659
RABGAP1L	0.00617146201784237
FAM129A	-0.0211006610347345
RGS1	0
BTG2	0.0218902088198099
LBR	0.0212894098365351
TAGLN2	0.0187533042432487
LMNA	0.00924896495906336
S100A4	0.0736575786732965
S100A6	0.0435403973155349
S100A11	0.0146775606570471
S100A10	0.0187036053482035
ANP32E	-0.0110975046282318
TXNIP	0.126653736601819
RBM8A	0
PTPN22	0.0078603788849599
RHOC	0.0408546787108549
CDC14A	0
TGFBR3	-0.0026118658877955
LRRC8C	0.0211399872127762
LOC694538	-0.136704802953431
PDE4B	-0.0403097175216269
JUN	0.0380491406685706
PRDX1	0
IFI6	-0.277991762863005
CD52	0.0779903461886043
SH3BGRL3	0.0376330186872564
SRM	-0.00675485300922581
ENO1	-0.0729116867739667
RERE	-0.00903738525841087
PARK7	-0.00326704018796165
ISG15	-0.238962460987864
CMC1	0.0140617211544569
SATB1	-0.0527977330150771
TBC1D5	0
SH3BP5	0.0177277351582833
STAG1	0.0132516928435232
TIPARP	0.000708722826417397
SKIL	0
TNIK	-0.0123846866530929
CSRNP1	0.0010770875365451
ARF4	0.0836473283416095
FOXP1	0
LOC705671	0
BHLHE40	0
TIGIT	0
CD96	0
CBLB	0
NFKBIZ	-0.00257250449847524
CLDND1	-0.00853216246575064
ITGB2	0.0609103816932034
ETS2	0
RUNX1	0
MRPS6	-0.00544537571742921
ACTB	0
SEC61G	0.0274040422200397
MYO1G	0.0222212199608949
COA1	-0.0261023801477129
LOC705095	0.0113964376747297
ELMO1	0.0192225308816237
CYCS	0.0179555816760109
RPA3	-0.0132451437029793
COG5	0.0271763668039689
SND1	0.0354362872076073
ESYT2	0.0252299962277933
TAGAP	0.0507520989751263
FYN	0.0343546751927846
AHI1	-0.00989937991804005
TNFAIP3	0
HIVEP2	-0.0161041616040126
UTRN	0.0440165562079032
EZR	0.0117892184800195
ASCC3	0.00817420064855317
BACH2	0.010664993421487
HSP90AB1	0.0362653349949762
ZFAND3	0.00827634802678484
MAMU-DPB	-0.0125066038853377
LTB	0
LOC696872	0.0182854658926643
LOC696005	0
ATXN1	0
CD83	0
HIVEP1	-0.0266205971117619
SERPINB9	0
RBPJ	0
ARAP2	-0.0302150133691192
ATP8A1	0.00433620737174911
PLAC8	-0.00781291499646262
ANTXR2	-0.0148432877011797
CNOT6L	0
HOPX	0.0180764006994149
AFF1	-0.00140216746152607
HERC6	-0.175975855692997
GPRIN3	0
H2AFZ	0.00498034595237222
PPP3CA	0.0333544469375255
NFKB1	-0.00578224748649669
