feature	weight
SMYD3	0.0761953170708792
AKT3	0
MTR	0
PCNX2	0.00822314413737022
SIPA1L2	0
MPC2	0
SELL	0.0758289722340684
DNM3	0.0170462357598828
TNFSF4	0
PRDX6	0
RALGPS2	0
XPR1	0
FAM129A	0
RGS1	0
DENND1B	0
BTG2	-0.058363019779166
CR1	0
ATF3	0
EPRS	0.0114577678349937
DUSP10	0
LBR	0
ITPKB	0
ATF6	0
SLAMF1	0
TAGLN2	0
LMNA	-0.249091577830145
HAX1	0
GATAD2B	0
S100A4	-0.0253187463919475
S100A6	0
S100A11	0
S100A10	0
ANP32E	0
TXNIP	0.0740908193323544
RBM8A	0
TSPAN2	0
PTPN22	0
SARS	0.0338602398290555
CDC14A	0
DIPK1A	0
TGFBR3	-0.0459514730267298
LRRC8D	0
LRRC8C	0
GIPC2	0
GADD45A	0
PDE4B	0
USP1	0
LOC100424766	0
JUN	0.0413987330212939
FAF1	0.0107064225310336
NASP	0
PRDX1	-0.00619953323261669
SCMH1	0
MACF1	0
MARCKSL1	0
IFI6	0.0122969937975898
CD52	0.0153444937661704
SH3BGRL3	0.0753331784363761
STMN1	0
ID3	0
EIF4G3	0.00697655329548067
LOC695047	-0.0679089206922859
TNFRSF1B	-0.165291136586385
SRM	0
CA6	0.0285713723381612
RERE	0
TNFRSF25	0
TNFRSF18	-0.0884489300657242
DLG1	0.0704690152686229
CCDC50	0
LPP	0
ST6GAL1	0
CLASP2	0
SLC4A7	0
SATB1	0.0575535552385304
TBC1D5	0.0639960405831948
PLCL2	0
SH3BP5	-0.0377098764944243
SRPRB	0
STAG1	0.0598824140974222
ZBTB38	0
ATP1B3	0
TFDP2	0
SLC9A9	0
TSC22D2	0
SERP1	0.0258598462568323
GPR171	0
SSR3	0
TIPARP	-0.0218774061737169
RSRC1	0.00079215664742339
SMC4	0
PRKCI	0
SKIL	0
TNIK	0
TBL1XR1	0
CSRNP1	0
MANF	0.0313326617889227
GNL3	0.031607921859537
SELENOK	0
ARF4	0.101481034149281
SLMAP	0
LRIG1	0
SUCLG2	0.0151634415821497
FRMD4B	0
FOXP1	0.107314059838783
LOC705671	0
BHLHE40	-0.00796206461962276
LOC100427851	0.144001737246193
SLC6A6	-0.0138688261543716
TMCC1	0
GOLGB1	0
TIGIT	0
CBLB	0.0786805988418129
ALCAM	0
NFKBIZ	0
CMSS1	0
CLDND1	0
ITGB2	0
TTC3	0
RUNX1	0
IFNGR2	0
IFNAR2	0
TIAM1	0
APP	0
NRIP1	0
LOC694064	0
ZFAND2A	0
LFNG	0
ACTB	0
ARPC1B	0
PVRIG	0
CUX1	0
TMEM120A	-0.0552959329234935
SEC61G	0.137143959471521
MYO1G	-0.043468156239381
COA1	0
RALA	0
ELMO1	0
GARS	0.0154296741353599
CHN2	0
JAZF1	0
CYCS	0
AHR	0
GLCCI1	0
CDK6	0
LOC114677006	0
NAMPT	0
COG5	0.0974799209833767
IMMP2L	0.112040811745905
MDFIC	0.0181007339162812
SND1	0.122942057440994
AHCYL2	0
LOC708686	0.0978942256572961
EXOC4	0.0265599469755543
BRAF	0
LOC114677140	0
LOC106997709	0
EZH2	0
KMT2C	0
INSIG1	0
LMBR1	0
ESYT2	0
AFDN	0
QKI	0
SOD2	0
FOXO3	0
REV3L	0
FYN	0.0170546999243329
MAN1A1	0
THEMIS	0
AHI1	-0.0273482404014311
MAP3K5	0
TNFAIP3	0
CITED2	0
HIVEP2	0
PHACTR2	0
STX11	0
UTRN	0.110125973631747
STXBP5	0
PLEKHG1	0
MTHFD1L	0
ARID1B	0.0289158977142623
SNX9	0
EZR	-0.0605291476330027
ASCC3	0
BACH2	0.0245177142447162
CASP8AP2	0
PTP4A1	0
CD2AP	0
SUPT3H	0.0108979703404762
HSP90AB1	0.109720053662339
BTBD9	0
ZFAND3	0.0754840721989404
PIM1	0
CDKN1A	-0.0200380329417769
MAMU-DPB	0
LTB	0.0556818983197198
LOC696872	0
LOC696005	0
CARMIL1	-0.0535059109269005
CDKAL1	0.0652399137461515
ATXN1	0.0442812316600208
JARID2	0
CD83	-0.00508953538947961
HIVEP1	0
NEDD9	0
LOC722929	-0.0630800887709741
SERPINB9	0
GMDS	0
SLBP	0
LCORL	0
ARAP2	0
ATP8A1	0
TXK	0
ANTXR2	0
BMP2K	0
CNOT6L	0
SCFD2	0.088671469203458
AFF1	0.00276849309914654
HERC6	0
HERC3	0
GPRIN3	0
TSPAN5	0
H2AFZ	0.0403897940526395
PPP3CA	0
NFKB1	0
TET2	0
LEF1	0.168634369820376
GAR1	0
FAM241A	0
CAMK2D	0.0383182689014835
ANXA5	0
KIAA1109	0
SPATA5	0.0227190124856177
SCLT1	0
NAA15	0
MAML3	0
INPP4B	0.0658057966278508
ZNF827	0.000125816876916089
LRBA	0.0501051721013679
FBXW7	0
RAPGEF2	0
HMGB2	0
ACSL1	0
SNX25	0
RETREG1	0
IL7R	0.0619433685536473
PTGER4	0
PARP8	0
ITGA1	0.00362022006296082
ARL15	0
ZSWIM6	0
ADAMTS6	0
ERBIN	0
PIK3R1	0
COL4A3BP	0
IQGAP2	0
JMY	0
RASGRF2	0.0287124899157056
SSBP2	0.0638583611958925
FAM172A	0
GLRX	0.0675854550338618
ELL2	-0.0427867274034681
ST8SIA4	0
PAM	0.00964744333318068
FBXL17	0
MAN2A1	0.0460658763391411
CAMK4	0.109860434761038
COMMD10	0
MARCH3	0.018640596285678
RAPGEF6	0.0349346666513892
FNIP1	0.0134353114076612
IRF1	-0.0118750948039977
HSPA9	0
ARHGAP26	-0.00952042213425632
LARS	0
CD74	0
DUSP1	0
SQSTM1	0
HYPK	0
GABPB1	0
MYO5A	0
RFX7	0
TCF12	0.0461343589570905
ANXA2	-0.0254179896319112
RORA	0
ZNF609	0
DENND4A	0
MYO9A	0
PKM	-0.0156752743210014
ARIH1	0
SCAPER	0.0765632585036112
CTSH	0
BCL2A1	-0.0107962639720362
ISG20	0
SLCO3A1	-0.0616915307335282
SELENOS	0
LOC710951	0.0750660621661573
GZMB	0
SCFD1	0.0272404224657101
ARHGAP5	0
BAZ1A	0
NFKBIA	0
GNG2	0
LGALS3	-0.0382705579888003
DAAM1	0
PRKCH	0.028503523785833
SYNE2	-0.122262893275071
GPHN	0.154275031164093
ZFP36L1	0
LOC114679587	0
SUSD6	0
PCNX1	0
SIPA1L1	0
NPC2	0
FOS	0
BATF	0
GPR65	0
FOXN3	0
CALM1	0
SERPINA1	0
HSP90AA1	0
TRAF3	0
CRIP1	-0.0136628592316382
TNKS	0
LOC714576	0
WRN	0.00713784330415815
SPIDR	0.0230765491609789
TOX	0
CHD7	0.0155096255319589
PDE7A	0
NCOA2	0
ZBTB10	0
PAG1	0
VPS13B	0.0925719670376871
RNF19A	0
KLF10	0
OXR1	0.072235678714099
TRPS1	0.00259598221710433
ZHX2	0
NSMCE2	0
LOC106999943	0
ASAP1	0
AGO2	0
PLEC	-0.148993769571365
KLF6	0
LOC107000013	-0.00229950036915842
GATA3	0
CELF2	0
CAMK1D	0
FAM107B	0
VIM	-0.0355877268903538
DNAJC1	0
MPP7	0
LOC695267	-0.0291471654834476
ZEB1	0
ITGB1	-0.201377975346865
CREM	-0.105647834197666
MAPK8	0
GHITM	0
ADK	0
DDIT4	-0.00445637115357003
VSIR	0
SRGN	-0.00851297051711183
DDX21	0
REEP3	0
JMJD1C	0
ARID5B	0
SGMS1	0
FAS	0
KIF20B	0
EXOC6	0
SORBS1	0
PGAM1	-0.0246179914257233
NPM3	0
GBF1	0
DUSP5	-0.00925169757277017
VTI1A	0
RGS10	0
CALY	0
FUOM	0
PIM3	-0.0359583094292294
CERK	0
TSPO	0
ARFGAP3	0.0373372840104619
ADSL	0
APOBEC3H	0
APOBEC3C	0
RAC2	0.0104056698839597
IL2RB	-0.0231733827229012
APOL2	0
GSTT1	0.21647714686715
LOC114669724	0
CST7	0
TASP1	0
SMOX	0
CDC25B	0
TRIB3	0
HM13	0
EIF2S2	0.108780556940873
MAP1LC3A	0
PIGT	0
LOC107000371	0.125110048306362
CEBPB	0.127465995904412
TSHZ2	0
PMEPA1	-0.0302106370528921
LOC694289	0
ERC1	0
CCND2	0
GAPDH	0
CHD4	0
GABARAPL1	0
CD69	0
SLC2A3	-0.0698860173565093
ETV6	0
DUSP16	0
ARHGDIB	0
LRMP	0
ITPR2	0
CCDC91	0.07618632789012
ARID2	0
SLC38A1	0
LOC107000845	0
TUBA1B	0
TUBA1A	0
DIP2B	0
ITGB7	-0.0251734155243669
TESPA1	0.0125769086927269
MON2	0
OSBPL8	0
ATP2B1	0
TMPO	0.0468926186593732
HSP90B1	0.0048561805133074
TXNRD1	0
CHST11	0
CRY1	0
BTBD11	0
PPP1CC	0
MED13L	0
TESC	0
BICDL1	0
DYNLL1	0
SPPL3	0
ORAI1	0
RHOF	-0.0109607637698948
RILPL2	0
MAP3K2	0
DBI	0
MGAT5	0
CXCR4	-0.00392917619871464
ARHGAP15	0.116467261251136
GTDC1	0
ZEB2	0
MBD5	6.83051849144769e-05
NR4A2	-0.0908798694687569
TANK	0
STK39	0
CERS6	0.149065214208128
UBR3	0.00237647905511885
ITGA6	0
ITGA4	0
STAT1	0
STAT4	0
NABP1	0
ANKRD44	0.049885798685687
HSPD1	0
PLCL1	0.0649307233801937
FAM117B	0
NBEAL1	0
CTLA4	0
ICOS	0
USP37	0
TUBA4A	0
DOCK10	0
PSMD1	0
INPP5D	-0.0686873783651253
ARL4C	0
LRRFIP1	0
DUSP2	-0.0454407466260168
TMEM131	0
AFF3	0
MAP4K4	0
LIMS1	0
BCL2L11	0
LOC106993126	0
GNLY	0
MAT2A	0
CAPG	0
TMSB10	0.0108327336518385
MTHFD2	0
EXOC6B	0
PELI1	0
VPS54	0
EHBP1	0
REL	0
LOC718777	0.099291149428291
SPTBN1	0
FBXO11	0
ZFP36L2	-0.0727950402379105
SOS1	0
SRSF7	0
MEMO1	0
BABAM2	0
DTNB	0
LOC114671808	0
PDIA6	0.0135751075073262
ODC1	-0.026514681727426
ADAM17	0.0219179224450736
ID2	-0.105225352044302
LOC114672189	0
LSP1	0
CDK2AP2	0.179503477753594
PTPRCAP	0
PACS1	0
LOC106993196	0
PPP1R14B	0
FKBP2	0.0291516306508102
PLAAT4	0
SLC3A2	0
AHNAK	-0.1258981005445
FTH1	0
LPXN	0
PTPRJ	0
PHF21A	0
CD82	-0.00208750313684285
ELP4	0
LDHA	-0.00528258736271682
PDE3B	0.0256499816066643
DENND5A	0
RRM1	0
FCHSD2	0
UCP2	0
SYTL2	-0.0260828374310202
PICALM	0
TMEM135	0
TAF1D	0
SESN3	0
MAML2	0.0697782802910216
BIRC3	0
ATM	0.063671529061434
SIK3	0.00197584989963896
HYOU1	0.0217227008126691
HSPA8	0.00920204688538176
NCAPD3	0
TUBB4B	0
SURF4	0
HSPA5	0
DENND1A	0
TRAF1	0
TNFSF8	0
TXN	0
SEC61B	0.0788398750489424
ZCCHC7	0
VCP	0
DNAJA1	0
MLLT3	0
LOC712661	0
RRAGA	0
KDM4C	0.0222451298414593
RFX3	0
CEMIP2	0
ANXA1	0
OSTF1	0
CTSL	-0.0826509043991513
IARS	0.131082206469365
AOPEP	0
ATP2A3	-0.0855697437478885
ZZEF1	0
PFN1	0
C1QBP	0
EIF4A1	0
KDM6B	0
PIK3R5	0
UBB	0
MAP2K3	-0.000479001683170796
SSH2	0
CPD	-0.0270730709707871
CCL4L1	0
NF1	0
EVI2B	0
COPRS	0
USP32	0
BCAS3	0
MSI2	0
MBTD1	0
SPAG9	0
TOB1	-0.0442810736708901
SKAP1	0
CCR7	0
STAT5B	0
STAT5A	0
NSF	0
ERN1	0
PECAM1	0
RGS9	0
PRKCA	0.0180057825018485
PITPNC1	0
LOC704104	0
TNRC6C	0
SOCS3	0
USP36	0
RNF213	-0.039996688485458
ACTG1	0
SLC16A3	-0.0877541862064584
CD7	0
CDK8	0
PAN3	0
HSPH1	0
UFM1	0.0761058027443487
RGCC	-0.00825238970719219
EPSTI1	0
NUFIP1	0
FNDC3A	0
INTS6	0
KLF12	0.0483101140735057
DOCK9	0
GPR183	0
PCCA	0
ARHGEF7	0.0711176254447424
NFATC1	0
ZNF407	0.0280081800711577
BCL2	0
PMAIP1	0
LMAN1	0
WDR7	0
KIAA1328	0
TAF4B	0
TTC39C	0
MYL12A	0
RAB31	0
CHMP1B	0
LDLRAD4	0
GZMM	0
CNN2	0
GADD45B	-0.0718794903972901
S1PR4	0
JUNB	0
IER2	0
ADGRE5	-0.0662721009325924
DNAJB1	0
TPM4	-0.0651267690816262
KLF2	0.0509581995243786
BST2	0
HCST	0
ZFP36	-0.0249479121638423
SERTAD1	-0.0613784526556497
TGFB1	-0.151280741706881
BCL3	0
FOSB	0
PPP1R15A	0
FTL	0.122790201955005
FLT3LG	0
NKG7	0
ZNF331	-0.0188330614881382
MYADM	0
UBE2S	0
SOCS1	0
XYLT1	-0.00295718762297876
PRKCB	0
IL4R	-0.0269216596250072
LAT	0
LOC705696	0
CORO1A	0
ALDOA	0
STX4	0
ITFG1	0
FTO	0
MT2A	0.0243526518674061
MT1E	0
MT1M	0
MT1X	0
HERPUD1	0
CTCF	0
DPEP2	0
NFAT5	0
AARS	0
WWOX	0
MAF	0
CDYL2	0
CMIP	-0.0388973350622032
COTL1	0
SLC7A5	0
LOC696748	0
LOC719232	0
LY6E-1	0
LOC714689	0
TBL1X	0
TMSB4X	0.196445081727407
SCML1	0
SMS	0
SAT1	0
MID1IP1	0.00349065305206913
CASK	0.0553659138015979
KDM6A	0.0236681280838133
TIMP1	0
RBM3	0
OTUD5	0.0012576257993343
TSPYL2	0
HUWE1	0
MAGEH1	0
LOC708994	0
ZC3H12B	0
CYSLTR1	0.0761030419377841
