feature	weight
LOC100426632	0.0886660436124716
LOC100430627	0.12883753395858244
ISG15	0.06261752943540684
IFNG	0.1513699720324035
LOC708874	0.023004381085619106
LOC709619	0.04321045878886573
CCL4L1	0.11410876015841107
TNF	0.1253699500013845
PMAIP1	0.14787749298048114
LOC100426537	0.11020957361887451
CCL3	0.12147899242995464
LOC114673087	0.05340873172450593
GADD45B	0.15988801263108263
FOSB	0.15666947629465797
IER2	0.1440627819461546
CD69	0.1676129014894636
ID2	0.15236014174695248
RGCC	0.15444116634791047
IFIT2	0.10118233410677771
NR4A3	0.155614293406708
GADD45A	0.13756844599641058
EGR1	0.09842534723258582
BHLHE40	0.12205705639018903
LOC106993196	0.12585140027514247
CD83	0.14254946126895615
RGS1	0.14968447230987184
ETS2	0.14901187158269058
LOC100423954	0.09080057121602725
SQSTM1	0.1114365258565494
LOC107000013	0.14270268226381327
NR4A1	0.11461191496066354
LOC709451	0.027968418309830784
ARRDC3	0.14591370702960782
BCL3	0.13090985827952714
LOC114677006	0.15553135019876071
TNFSF14	0.08555723880278199
PRDM1	0.16142689167508786
RHOB	0.07112381923316574
BCL2A1	0.13048349831395253
CDKN1A	0.10507748793538194
NFIL3	0.13975170116912988
RGS3	0.1176989136031828
SDCBP	0.10823909594739778
MAP3K8	0.1617077654032885
CKS2	0.06907756708385558
H2AFX	0.1277764013003841
TRAF1	0.11344097598144862
LOC114680080	0.09627624993497945
LOC114679587	0.12461352116765732
LOC106996841	0.15398678789825254
EVI2A	0.12027338924390545
PATL2	0.11949377686825158
SERPINE1	0.12011968167588494
LOC107000967	0.12782871192981757
LOC114679400	0.11352772824002672
ERF	0.12486503241740744
NEU1	0.11627575985070983
LOC114671318	0.11255402783763453
IRF8	0.08426497232736484
CLIC4	0.10941460816293136
SCYL3	0.08795715778934889
RASD1	0.13472294699505094
LOC114672817	0.08055875008029714
CCNB1	0.09342731548139124
LOC106998775	0.12727015733273245
LOC114680192	0.07757522193250654
LOC107000858	0.12720153394121267
LOC114676290	0.1031624956813961
