feature,weight
AKT3,-0.0795322664222252
RABGAP1L,-0.0745445272431591
FAM129A,0
RGS1,0
BTG2,0
LBR,0
TAGLN2,0.115795248614125
LMNA,0
S100A4,0.202733557720481
S100A6,0.1306606284515
S100A11,0.0862195748591748
S100A10,0.0584531265065424
ANP32E,0
TXNIP,0
RBM8A,0.011336853087427
PTPN22,0
RHOC,0.104231614460631
CDC14A,-0.0263769624169494
TGFBR3,0
LRRC8C,-0.0250989471322521
LOC694538,0
PDE4B,-0.0156550317941293
JUN,-0.0446478804989863
PRDX1,0
IFI6,-0.00177974247775265
CD52,0.166859505216088
SH3BGRL3,0.0891288391681913
SRM,0
ENO1,0
RERE,-0.0295950756368091
PARK7,0
ISG15,-0.013650253755117
CMC1,0.0418120344301108
SATB1,-0.0270023170099689
TBC1D5,-0.0203522590421433
SH3BP5,-0.0194039687709153
STAG1,-0.0650419996566202
TIPARP,0
SKIL,-0.0491093212429821
TNIK,-0.107190656771024
CSRNP1,0
ARF4,0
FOXP1,-0.0929462828471606
LOC705671,0.0794049383539609
BHLHE40,0
TIGIT,0.00593753445014697
CD96,-0.00714415290059002
CBLB,-0.0108950407779821
NFKBIZ,0
CLDND1,0
ITGB2,0.157247998256564
ETS2,0
RUNX1,-0.0564990522242486
MRPS6,-0.0415338647157303
ACTB,0.193237116553292
SEC61G,0
MYO1G,0.0357812726587812
COA1,0
LOC705095,0.070957955516521
ELMO1,-0.0736724468270004
CYCS,0
RPA3,0
COG5,-0.0612280858421998
SND1,-0.0247781391021681
ESYT2,-0.0664556871743578
TAGAP,0
FYN,-0.0701928776280821
AHI1,-0.0632702121399745
TNFAIP3,0
HIVEP2,-0.0675856266610305
UTRN,-0.0671888606599991
EZR,0
ASCC3,-0.0186198179784403
BACH2,-0.070747534630543
HSP90AB1,0.0376707329175332
ZFAND3,-0.0532793764987538
MAMU-DPB,0
LTB,0.00862797011196315
LOC696872,0.0836253087529461
LOC696005,0
ATXN1,-0.0471703515835572
CD83,0
HIVEP1,-0.0512183696710854
SERPINB9,0
RBPJ,-0.0300681430561
ARAP2,-0.0287310136300277
ATP8A1,-0.0232626831902522
PLAC8,0.0436622594646772
ANTXR2,-0.0582737615973187
CNOT6L,-0.0190567784107448
HOPX,0.117057388543367
AFF1,-0.0251574122191747
HERC6,-0.0443852841822241
GPRIN3,-0.0471043768144827
H2AFZ,0
PPP3CA,0
NFKB1,-0.0803710893429918
CAMK2D,-0.00880408266144182
INPP4B,-0.00798435736393868
LRBA,-0.0442219959826669
HMGB2,0.00637932382688218
IL7R,-0.0341410844617483
PTGER4,0
PARP8,-0.0271452105474726
GZMK,0.0903631464886002
GZMA,0.111168662729839
PDE4D,0
IQGAP2,-0.0495875191216479
GLRX,0
ELL2,-0.0250919560589344
CAMK4,-0.090505191149406
RAPGEF6,-0.0370906541838202
FNIP1,-0.0563082425188528
IRF1,0.0319401364451631
TCF7,-0.0300903309711087
HSPA9,0
ARHGAP26,-0.0509402770717247
CD74,0.00845361035942209
DUSP1,0
SQSTM1,0
HYPK,0
TCF12,-0.0558883009081664
ANXA2,0.0201866142595797
RORA,0
HERC1,-0.0349680484426459
