feature	weight
EEF1A1	-0.0378108
B2M	-0.0343292
TPT1	0.0265357
UBA52	0.0951666
MAMU-A	-0.814343
FAU	0.12406
TMSB4X	0.0471781
ACTB	0.177119
MAMU-E	-0.475339
RACK1	0.0676565
NACA	-0.0471903
FTH1	-0.622647
EIF1	-0.0655502
GAPDH	-0.24967
TMSB10	0.0528427
EIF3K	1.00181e-08
FTL	0.188332
PFDN5	-0.0117086
PNRC1	-0.211318
COX4I1	0.0274913
EEF1B2	-0.026559
PTMA	-0.320176
CD48	-0.169188
EEF1G	-0.0147454
EEF2	-0.0523167
UBC	1.04468e-07
CD7	-0.0294204
EEF1D	-1.7231e-07
PTPRC	-0.398205
ZFP36	-0.153673
ITM2B	-0.187748
NME2	0.171922
BTF3	1.57215e-07
NPM1	-0.0513317
PPIA	0.107758
CD3E	-0.289132
SRGN	-0.46345
PABPC1	-0.236271
FXYD5	-0.303673
SH3BGRL3	0.0490372
MAMU-A3	-0.425476
NFKBIA	0.109386
CCL5	0.0615098
HNRNPA1	-0.138627
ATP5MC2	0.17906
HINT1	1.11945e-07
IFI6	0.595411
TOMM7	0.156282
SERF2	0.105855
PTPRCAP	0.038981
PFN1	0.213139
VIM	-0.284004
CALM1	-0.0367423
LAPTM5	-0.258819
ATP5F1E	0.218137
CD3D	-0.102743
ACTG1	0.0711105
HSP90AB1	0.0740133
OAZ1	0.034767
GMFG	-0.0156218
LTB	0.014876
FOS	-0.350585
ALDOA	-0.173398
GPX4	-0.108717
GNLY	-0.0541873
EIF3G	0.0985891
ARHGDIB	0.0212763
ENO1	-0.0736783
DDX5	-0.0322366
HSPA8	0.261834
STK17A	-0.148802
IL7R	-0.340956
CFL1	0.132779
HNRNPDL	-0.143629
PSME1	0.194466
CD69	-0.285441
LIMD2	-0.0818632
HNRNPA2B1	-0.0824015
JUNB	-0.280898
PCBP1	0.123917
BTG1	-0.235502
SMDT1	-0.0160959
MIF	-0.0217446
JUN	0.0193537
GZMB	-0.0142337
GIMAP7	-0.0982849
EIF3F	-0.0216164
CD52	1.06703e-08
HSP90AA1	-0.13059
KLF6	-0.152861
PPIB	-0.172499
CDC42	-0.0460381
CORO1A	0.0617421
SARAF	-0.194997
S100A10	-0.193418
NKG7	-0.145028
CD74	0.112745
GSTP1	0.0272378
HSPA5	-0.248699
FUOM	-0.196218
SELENOW	-0.0499565
ARPC1B	0.138507
KRTCAP2	0.0736607
ATP5F1D	0.0282932
EMP3	-0.061385
CHCHD2	0.0382927
RHOA	-0.0834849
DAZAP2	-0.0723074
MYL6	-0.0467377
CNBP	-0.0375655
ATP6V1G1	-0.0361242
YBX1	-0.076247
GABARAP	-0.0914028
EIF3H	0.0127728
TSC22D3	-0.125821
ATP5PO	0.0401442
ATP5MG	0.138375
CD8B	0.0497683
SRSF11	-0.210495
MBNL1	0.0236587
ARPC2	-0.0499097
LAT	-0.269497
ELOB	0.128235
TPI1	-0.0999292
NCL	-0.0279953
SUMO2	-0.0630333
CIRBP	-0.019289
SRP14	0.0186601
TMEM123	-0.152037
MAMU-AG	0.346085
SRSF5	-0.0528554
UBB	0.128194
ANKRD12	-0.229711
SEPTIN1	0.0198012
SSR2	-0.120684
PSMB8	0.25062
PDIA3	-0.187957
GYPC	4.40146e-08
ATP5F1A	-0.0187157
FUS	-0.065255
IL2RG	-0.0873547
ABLIM1	-0.201016
CST7	-0.220451
KMT2E	-0.187204
COMMD6	0.0179393
CCR7	-0.343304
CCNI	-0.0658333
ATP6V0C	-0.0869471
SSR4	-0.0733536
UQCRH	0.0276798
TXNIP	-0.215241
YWHAZ	-0.0604303
SHISA5	0.155479
EIF4B	-0.0390902
S100A11	-0.0588346
WDR83OS	0.00268282
JAK1	-0.12406
ARPC3	0.0423568
UBXN1	-0.0802391
ARF1	-0.0754439
CD37	-0.072456
PSMB9	0.272277
ZFP36L1	-0.0791099
PCBP2	0.0175259
CAMK4	-0.124011
YWHAB	1.84158e-07
SELL	-0.122611
SON	0.0744421
UBE2D3	-0.0507878
ARGLU1	-0.118361
CA6	0.0934122
UBE2D2	-0.094518
RAC2	0.0871612
PNISR	-0.118427
OST4	0.130861
ARL6IP5	-0.208021
EVL	-0.0109516
LDHB	-0.0285026
PGK1	-0.113504
TOMM6	1.37945e-06
PSMA7	-0.027113
IFI27L2	-0.0799588
DUSP1	-0.152658
MYL12B	-0.0164417
CD3G	-0.0777233
GPI	-0.0536281
EIF3E	-0.0846094
CD8A	-0.0684955
CD44	-0.200418
PRRC2C	-0.095797
TOMM20	-0.0938757
SPCS1	-0.0535567
SEPTIN7	-0.0746982
SKAP1	-0.302463
SEPTIN6	-0.0791504
ISG20	0.269781
CLEC2D	-0.14535
RNF213	0.318276
LDHA	-0.105776
PECAM1	-0.089679
RNASEK	-0.0323311
PEBP1	-1.5667e-09
UCP2	-0.0418853
NSA2	-0.0221542
LCK	-0.0819692
EZR	-0.150203
TRMT112	0.0828815
PLD3	-0.0800612
TPM3	0.0303889
HNRNPA0	-0.116787
IRF1	0.0347486
PLAAT4	0.194219
SLC25A5	0.0370198
CD247	-0.168158
RSL24D1	-3.47511e-06
PPP1CC	-0.107641
SF1	-0.0720223
STAT1	0.342848
NDUFA4	0.0726703
LY6E-1	0.253547
CALR	-0.158695
COX6C	0.122739
PLAAT3	-0.0657064
CIB1	-0.0124259
TMEM219	-0.0705797
PRR13	0.0285869
COX5A	-0.0577142
RBM39	-0.127774
EML4	-0.25098
LBH	-0.0596605
SF3B1	-0.0803976
PKM	-0.0670979
RSRP1	-0.150111
PAK2	-0.048619
NOP53	-0.0478767
MSN	-0.0589778
SPOCK2	-0.231491
EIF3L	-0.0768556
RABAC1	-0.0543733
JTB	1.61522e-09
USP15	0.0171719
TMA7	0.148937
KLF2	-0.032855
RIPOR2	-0.196818
FYB1	-0.0959716
MYL12A	0.0981335
CRIP1	0.10094
SEPTIN9	-0.0620582
ID2	-0.048659
HNRNPK	-0.0180851
SCML4	-0.108985
HSP90B1	-0.161458
SRSF10	-0.0809457
IER2	0.0149517
NDFIP1	-0.149475
BST2	0.15927
TLE5	-0.035776
UBL5	0.185532
EPC1	-0.0859607
STK17B	-0.143544
PA2G4	0.0562152
EIF3M	-0.0312372
BZW1	-0.0315687
ZFP36L2	-0.22808
PPP1R15A	-0.0927265
CD164	0.00605091
LSP1	-0.0494303
SLC25A3	-0.053491
DDX17	-0.0563613
TUBA1B	-0.0220074
SNRPD2	0.0735012
DDX24	-0.111148
RWDD1	1.59726e-08
CDC42SE2	-0.0623524
RBM3	-0.0328216
NAP1L1	-0.0199077
NDUFB8	0.0248003
ANP32B	-0.0355742
GABARAPL2	3.61308e-08
PRDX6	-0.117484
TENT5C	-0.18912
SP100	0.275512
LCP1	-0.114482
CACYBP	-0.0328346
ATP5MPL	0.154398
H2AFZ	-3.14013e-05
ITM2A	-0.293181
MYH9	-0.0421236
CAPZB	-0.080494
FIS1	-0.0469895
HNRNPUL1	-0.162943
ACTR2	-0.0995219
SRSF7	-0.0858317
MBP	-0.144273
TMEM59	-0.109358
STAT3	-0.0968677
XRCC6	-0.0387202
SUB1	-3.25944e-08
CCNL1	-0.114932
SSB	-0.0223864
RAP1B	-0.0806231
MATR3	-0.0798849
ETS1	-0.0224732
TGFB1	-0.128781
SEC61B	0.000174621
UQCR	0.141811
DNAJB1	-0.152444
LSM14A	-0.0687864
HCLS1	-0.0848627
ATP5MF	0.152091
SF3B2	-0.0457849
ROMO1	0.236695
TAGLN2	0.0249137
WIPF1	9.31848e-05
SAP18	0.0205196
S1PR1	-0.17183
SRRM1	-0.0941457
TMBIM6	-0.149699
ETFB	0.0314914
BSG	-0.0488382
CUTA	-0.109635
UBXN4	-0.125777
DYNLRB1	0.0202661
TUBB	-0.0639712
DDX6	-0.183011
HNRNPC	0.0214816
FBL	0.0541456
HCST	-1.15788e-08
TAF7	-0.00136998
SLC2A3	-0.378469
CDC37	-0.0883256
MPHOSPH8	-0.107603
PPP1CA	0.034738
U2AF1	0.0273861
NDUFA11	0.0537814
CNN2	-0.14851
IKZF1	-0.0594655
BRK1	-0.0515703
PPDPF	-0.159394
SERP1	-0.0837208
SERBP1	-0.0189261
ARHGDIA	-0.0456869
TCF7	6.75313e-08
SYTL3	-0.188631
SSU72	-0.0167192
NSD3	-0.0717512
EIF4A2	-0.0184035
BIN2	-0.0655268
MFNG	-0.0476474
PSIP1	-0.0914727
TMEM14B	0.0012869
AHNAK	5.10065e-06
BTG2	-0.130976
PSMB1	0.0736149
EID1	0.0271272
P4HB	-0.147402
PTGES3	-0.0984726
HNRNPF	-0.0366771
COTL1	-0.014356
RHOG	-0.0841308
UBE2B	-0.114601
UQCRQ	0.0802846
ITGA4	-0.15225
TMEM50A	-0.077981
GNB2	-0.0539029
COX8A	0.074262
EDF1	0.0176899
ARRB2	-0.143939
NDUFB11	0.0145019
SEMA4D	-0.297987
GZMK	-0.369665
G3BP2	-0.0634947
SCAND1	-0.0568992
HNRNPA3	-0.0712628
NR3C1	-0.145408
GNG5	0.0424879
PPP1R12A	-0.0606377
FNBP1	-0.0440447
ZC3HAV1	-0.0763849
RNMT	-0.126765
EPB41	-0.0733226
HNRNPU	-0.0173991
PRPF4B	-0.0833075
ATP5PB	0.0547726
ARL6IP1	-0.135276
CD46	-0.121167
KRAS	-0.150004
NAP1L4	0.0294681
RPN1	-0.133171
DRAP1	0.166183
STK4	-0.131649
SRPRA	-0.176106
SRRM2	-0.0150991
MAF1	-2.69427e-07
GPSM3	-0.105974
CSDE1	-0.0654434
SEC62	-0.0572216
MICOS10	0.0745496
MCL1	-0.0936056
CYTIP	-0.103383
SF3B5	-2.05705e-08
SNRPA1	-0.0436753
DAD1	-0.0529018
NDUFB9	-0.0372233
ST13	-0.028885
TLR9	0.0323982
FNBP4	-0.121043
COPS9	0.159896
CD2	-0.124766
PAIP2	-0.0422919
RGS10	-0.100902
POLR2E	-0.0374031
IFI16	-0.0174726
MORF4L1	0.022985
SH3KBP1	-0.204645
CCT3	0.0545646
RAN	0.05246
EIF4A1	0.0486413
TCEA1	0.0603703
ARID4B	-0.107907
AKAP13	-0.0809393
CSNK2B	-3.74248e-07
ARF5	-0.0323261
PSME2	0.262596
DEK	0.000275674
PNRC2	-0.064831
SQSTM1	-0.0724132
GIMAP5	0.0211523
TAX1BP1	-0.0696249
GADD45B	-0.0154089
CALM2	0.0189222
EIF5	0.0302055
ARHGEF1	-0.0778389
CCT6A	0.0328144
TMBIM4	-0.0318163
BCLAF1	-0.0510371
ICAM2	-0.134123
TAP1	-0.0447497
CHURC1	0.0286663
RBM8A	0.0291745
CXCR4	-0.192409
PPP4C	-0.0158335
CD6	-0.11806
ALKBH7	-3.82725e-08
LSM4	-0.000966295
SNU13	0.0054895
IGFLR1	-0.0813401
GPBP1	-0.0535421
ATP6V0E1	-0.0807515
CD99	-0.150817
LEF1	-0.0583105
GSTT1	-0.0300331
SNRPN	-0.0353481
NDUFB4	0.0928066
NOL7	-0.0639893
RSL1D1	-0.090076
ARHGAP15	-0.115023
ELF1	-0.144265
ARPC5	-0.0577578
NOP10	0.0679099
DDX46	0.0194957
MPP7	-0.207699
PPP1R2	-0.125905
PPP2CA	-0.0872794
SPSB3	-0.15066
ATP5F1C	-0.0110846
SSH2	-0.120773
ARPC5L	0.0696987
PITPNC1	-0.0604446
TMED9	-0.115038
CARD19	0.0629387
PCED1B	-0.0712207
TMEM147	3.21255e-09
ITGA6	-0.121933
SNRPB	0.0470436
CYB5A	-0.0389643
ATP6V1F	0.018678
