feature	weight
EEF1A1	0.790135
B2M	0.375081
TPT1	0.768854
UBA52	0.786632
MAMU-A	-0.218543
FAU	0.737067
TMSB4X	0.395406
ACTB	0.194652
MAMU-E	-2.81228e-05
RACK1	0.724519
NACA	0.734756
FTH1	0.334897
EIF1	0.491949
GAPDH	0.0709153
TMSB10	0.354556
EIF3K	0.670193
FTL	0.471887
PFDN5	0.594693
PNRC1	0.502269
COX4I1	0.567695
EEF1B2	0.523946
PTMA	0.304574
CD48	0.150114
EEF1G	0.585351
EEF2	0.439734
UBC	0.205313
CD7	0.497451
EEF1D	0.45848
PTPRC	-0.365856
ZFP36	0.307816
ITM2B	0.110451
NME2	0.542338
BTF3	0.485896
NPM1	0.42361
PPIA	0.312519
CD3E	0.0553797
SRGN	-0.268408
PABPC1	0.300796
FXYD5	0.155942
SH3BGRL3	0.071334
MAMU-A3	-0.118008
NFKBIA	0.244049
CCL5	-0.378849
HNRNPA1	0.417259
ATP5MC2	0.463268
HINT1	0.401088
IFI6	0.0748062
TOMM7	0.434606
SERF2	0.288661
PTPRCAP	0.116525
PFN1	0.150738
VIM	-0.156613
CALM1	0.198048
LAPTM5	0.0930155
ATP5F1E	0.238927
CD3D	0.142338
ACTG1	-0.0232383
HSP90AB1	0.29948
OAZ1	0.29355
GMFG	0.252839
LTB	0.401139
FOS	0.285012
ALDOA	0.0823168
GPX4	0.32569
GNLY	-0.352201
EIF3G	0.430411
ARHGDIB	0.0934601
ENO1	0.200377
DDX5	-0.000773365
HSPA8	0.18454
STK17A	0.0417363
IL7R	0.0461189
CFL1	0.23601
HNRNPDL	0.286031
PSME1	0.330595
CD69	0.0353143
LIMD2	0.291029
HNRNPA2B1	-0.0518068
JUNB	0.355106
PCBP1	0.358904
BTG1	0.240965
SMDT1	0.331735
MIF	0.320518
JUN	0.269506
GZMB	-0.401135
GIMAP7	0.183296
EIF3F	0.330898
CD52	-0.216593
HSP90AA1	0.0621639
KLF6	-0.263871
PPIB	0.140797
CDC42	0.170744
CORO1A	0.100472
SARAF	0.160745
S100A10	-0.197233
NKG7	-0.50997
CD74	-0.20536
GSTP1	0.20479
HSPA5	-0.067962
FUOM	0.391365
SELENOW	0.196544
ARPC1B	0.0340163
KRTCAP2	0.205562
ATP5F1D	0.269917
EMP3	-0.074977
CHCHD2	0.253824
RHOA	0.169955
DAZAP2	0.189087
MYL6	0.0420033
CNBP	0.240504
ATP6V1G1	0.278483
YBX1	0.273039
GABARAP	0.235036
EIF3H	0.340818
TSC22D3	0.249962
