feature	weight
COX20	0.05047788147717651
LOC100423131	0
RABGAP1L	-0.0291614869510461
FAM129A	0.04028561939758113
RGS1	-0.003991791047725642
DENND1B	0
BTG2	0
SLC30A1	0.08068863177948547
LBR	0
FCER1G	0
SLAMF7	0
TAGLN2	-0.029251361051051913
LMNA	0
S100A4	-0.030549777186723068
S100A6	0.010475312425149035
ANP32E	0
TXNIP	-0.021361747987246205
RBM8A	0.0659667389896202
DENND2D	-0.01912698130816996
CDC14A	-0.036949293707823246
TGFBR3	0
LRRC8C	0
LOC694538	-0.10023033155936405
GADD45A	0
PDE4B	0
USP1	0
JUN	0
NASP	0
PRDX1	0
ZC3H12A	0
SFPQ	0
IFI6	-0.13062399862536744
CD52	-0.098171139672818
SH3BGRL3	-0.05587155828044878
ZNF593	0.061851847804964215
STMN1	-0.009742986820742438
LOC695047	0
SRM	0.11260366913078652
ENO1	0.011282925465094611
PARK7	0
ISG15	-0.22323412647382906
CMC1	0
SATB1	0.0013595663089298582
SH3BP5	0.08558592890235445
STAG1	0
GPR171	0.03142842709709444
TIPARP	0
SMC4	0
SKIL	0.044547673138944074
TNIK	0
CSRNP1	0.08402001537704773
CX3CR1	-0.07686001027026577
LRIG1	-0.004752564281526745
FRMD4B	0.007280528100259413
FOXP1	-0.08522464925433766
BHLHE40	0.056194874119580025
LOC100427851	0.1372544429475536
HEG1	0.011666600457207039
TIGIT	-0.052984669246956946
CD96	0
CBLB	0.008600716027912812
NFKBIZ	-0.027223176604090474
CLDND1	0.02297279954167248
ITGB2	-0.028415452132223688
ETS2	0.02395887500049151
TTC3	0
RUNX1	0.047135843340862266
MRPS6	0.023033700186301333
LFNG	0.04528410980860988
ACTB	0
TMEM120A	0
SEC61G	0.1076984094493437
MYO1G	0
LOC720538	0.05369827890549413
LOC705095	0
GPR141	-0.053561060134425874
ELMO1	0
CHN2	-0.034287878834965896
GLCCI1	-0.014986854295323091
RPA3	0
CDK6	0
BMT2	-0.22097769726683333
LOC708686	0
KDM7A	0.010304001888220348
LOC114677140	0
SOD2	0.05758741815997406
TAGAP	0
FYN	0.01046587984558036
MAN1A1	0
THEMIS	-0.0070290673426892086
AHI1	-0.028707960813847196
TNFAIP3	0
HIVEP2	-0.018645840459108477
UTRN	-0.01689682317324056
ARID1B	-0.006710438426430646
BACH2	-0.04090724564903045
HSP90AB1	8.755020323427694e-4
ZFAND3	2.6573711167360025e-5
MAMU-DRB1	-0.0514751216547679
MAMU-DRB5	-0.04929389636109454
NCR3	0.02285936578911803
LTB	-0.04766014732160343
HIST1H1D	-0.004056871103253238
LOC696872	0
LOC696005	0
ATXN1	0
JARID2	-0.002735567795116997
CD83	-0.04174231274209654
HIVEP1	0
LOC722929	0
SERPINB9	0.03713552273948831
SLBP	0
CD38	-0.0049097487096628
RBPJ	0.07804833761545836
APBB2	0
ATP8A1	-0.0377305924467899
PLAC8	-0.0300427237623907
ANTXR2	-0.034526375463937976
SPINK2	0.01089557583449372
HOPX	0.0690221453043452
HERC6	-0.09137660279987316
GPRIN3	0
NFKB1	0
CAMK2D	0
INPP4B	-0.008893115852613747
FBXW7	0
RAPGEF2	-9.818406082193548e-4
DDX60	-0.11796183889371357
DDX60L	-0.08005361037672422
HMGB2	0
IL7R	-0.039832621484283036
PTGER4	0
PARP8	0.05741991163625231
ITGA1	0.02895363716916357
GZMK	-0.023564199456207555
GZMA	-0.013757845992822574
IQGAP2	-0.04686957532160043
SSBP2	-0.022694409778869596
ELL2	0
CAMK4	-0.03848247352700058
FNIP1	0.027127793696651956
IRF1	-0.0013239484707632575
TCF7	-0.12050809062428686
ARHGAP26	0.024719326328135036
PPP2R2B	0
CD74	-0.10777893330986636
PTTG1	-9.807123550827428e-4
DUSP1	0
SQSTM1	0
HYPK	0.06100299432913134
TCF12	0
ANXA2	0
RORA	0.031145567214505135
DAPK2	0.022772279637473972
DENND4A	-0.009897267165754875
PKM	0.005413498307494949
ARIH1	0
BCL2A1	0
ISG20	-0.07937870220453337
SLCO3A1	0
LOC710951	-0.03574989322306905
CMA1	0.001995608984444672
GZMH	-0.01589387492052182
GZMB	0.03614835076670115
NFKBIA	0.02935881946637891
GNG2	-0.010978355894956566
LGALS3	0
HIF1A	0.0034829277658634406
SYNE2	0
ZFP36L1	0
NPC2	0
FOS	-0.03200862537561949
BATF	0.002011360406944714
GPR65	1.0935899162664578e-4
FOXN3	0
IFI27	-0.16216472635213605
SERPINA1	-0.029858797338783157
HSP90AA1	0.005132434690205844
CRIP1	0
LOC714576	-0.03440259495921394
SDCBP	0
TOX	-0.026164399851950543
NCOA2	0
PAG1	0
VPS13B	-0.013343024831465093
KLF10	0
TRPS1	0
LOC106999943	0
SLA	0
PLEC	-0.0037077951321025124
LOC107000013	0.0067103937423668054
VIM	-0.04500084418809699
MPP7	-0.029210531505343973
MAP3K8	0.0792006738460548
ITGB1	-0.05843866734258444
CREM	0.007766214150304762
DDIT4	0
SPOCK2	-0.05816821014068116
VSIR	-0.04776897931587577
PRF1	0.08732297584950581
DDX21	0.05084142932742135
ARID5B	-0.02862393815104899
IFIT3	-0.09015714586492239
PGAM1	0
FUOM	-0.06363868074144632
TSPO	-0.07790383736817227
APOL2	-0.08043619775980093
APOL6	-0.05569660670848987
PIGT	0
