feature	weight
SMYD3	0
AKT3	0
MTR	0
PCNX2	0
SIPA1L2	0.0249977919570313
MPC2	0
SELL	0
DNM3	0
TNFSF4	0
PRDX6	0
RALGPS2	0
XPR1	0
FAM129A	0
RGS1	0
DENND1B	0.0175063825989414
BTG2	0
CR1	0
ATF3	0
EPRS	0
DUSP10	0
LBR	0
ITPKB	0
ATF6	0
SLAMF1	0
TAGLN2	-0.0517102114936795
LMNA	-0.0317247562764344
HAX1	0
GATAD2B	0
S100A4	-0.108711150798139
S100A6	-0.134185609565151
S100A11	0
S100A10	0
ANP32E	0
TXNIP	0
RBM8A	0
TSPAN2	0.0392771105082546
PTPN22	0.0395272141303022
SARS	0
CDC14A	0
DIPK1A	0
TGFBR3	0.0678358366303208
LRRC8D	0
LRRC8C	0
GIPC2	0
GADD45A	0
PDE4B	0
USP1	0
LOC100424766	0
JUN	0
FAF1	0
NASP	0
PRDX1	-0.03261881829883
SCMH1	0
MACF1	0
MARCKSL1	0
IFI6	0.000668894356952906
CD52	-0.0835767668215578
SH3BGRL3	0
STMN1	0
ID3	0
EIF4G3	0
LOC695047	0.0209094570350026
TNFRSF1B	0
SRM	0.0837617761019808
CA6	0
RERE	0
TNFRSF25	0
TNFRSF18	0
DLG1	0
CCDC50	0
LPP	0
ST6GAL1	0
CLASP2	0
SLC4A7	0.00207191934596451
SATB1	0
TBC1D5	0
PLCL2	0
SH3BP5	0.2083983736822
SRPRB	0
STAG1	0
ZBTB38	0.0627545032441347
ATP1B3	0
TFDP2	0
SLC9A9	0
TSC22D2	0
SERP1	0
GPR171	0
SSR3	0
TIPARP	0
RSRC1	0
SMC4	0
PRKCI	0
SKIL	0.0331977819380607
TNIK	0.0307669123109866
TBL1XR1	0
CSRNP1	0
MANF	0
GNL3	0
SELENOK	0
ARF4	0
SLMAP	0
LRIG1	0
SUCLG2	0
FRMD4B	0.00134680314474866
FOXP1	0
LOC705671	-0.0935408602351758
BHLHE40	0
LOC100427851	0.0211431569117356
SLC6A6	0
TMCC1	0
GOLGB1	0
TIGIT	0
CBLB	0
ALCAM	0
NFKBIZ	0
CMSS1	0
CLDND1	0
ITGB2	-0.143497025858224
TTC3	0.0798457744530269
RUNX1	0.00713491776907944
IFNGR2	0
IFNAR2	0
TIAM1	0
APP	0
NRIP1	0
LOC694064	0
ZFAND2A	0
LFNG	0.058278040407385
ACTB	-0.111541759010239
ARPC1B	-0.0614788173625888
PVRIG	0
CUX1	0
TMEM120A	0
SEC61G	0
MYO1G	-0.011026847511451
COA1	0
RALA	0
ELMO1	0
GARS	0
CHN2	0
JAZF1	0
CYCS	0
AHR	0
GLCCI1	0.0702872792171991
CDK6	0
LOC114677006	0
NAMPT	0
COG5	0
IMMP2L	0
MDFIC	0
SND1	0
AHCYL2	0
LOC708686	0
EXOC4	0
BRAF	0
LOC114677140	-0.00392018322322687
LOC106997709	0
EZH2	0
KMT2C	0
INSIG1	0
LMBR1	0
ESYT2	0
AFDN	0
QKI	0
SOD2	0
FOXO3	0
REV3L	0
FYN	0
MAN1A1	0.00645484845185556
THEMIS	0
AHI1	0
MAP3K5	0.0164148821461369
TNFAIP3	0
CITED2	0.0501530555062173
HIVEP2	0
PHACTR2	0
STX11	0
UTRN	0.00468884054515157
STXBP5	0
PLEKHG1	0
MTHFD1L	0
ARID1B	0
SNX9	0
EZR	0
ASCC3	0
BACH2	0
CASP8AP2	0.00541817625113358
PTP4A1	0
CD2AP	0
SUPT3H	0
HSP90AB1	0
BTBD9	0
ZFAND3	0
PIM1	0
CDKN1A	0
MAMU-DPB	0.172213583932816
LTB	-0.0919994501184344
LOC696872	-0.0155472500279292
LOC696005	0
CARMIL1	0
CDKAL1	0
ATXN1	0
JARID2	0
CD83	0
HIVEP1	0
NEDD9	0
LOC722929	-0.000453691550709569
SERPINB9	0
GMDS	0
SLBP	0
LCORL	0
ARAP2	0
ATP8A1	0
TXK	0
ANTXR2	0.0067417908294292
BMP2K	0.00896273645529283
CNOT6L	0
SCFD2	0
AFF1	0
HERC6	0
HERC3	0
GPRIN3	0
TSPAN5	0
H2AFZ	0
PPP3CA	0
NFKB1	0
TET2	0
LEF1	0
GAR1	0
FAM241A	0
CAMK2D	0
ANXA5	-0.0274471341366631
KIAA1109	0
SPATA5	0
SCLT1	0
NAA15	0
MAML3	0
INPP4B	0
ZNF827	0
LRBA	0
FBXW7	0
RAPGEF2	0.00900742052267766
HMGB2	0
ACSL1	0
SNX25	0
RETREG1	0
IL7R	0.0470865871628888
PTGER4	0
PARP8	0.119178723568559
ITGA1	0
ARL15	0
ZSWIM6	0
ADAMTS6	0
ERBIN	0
PIK3R1	0.0269415727882427
COL4A3BP	0
IQGAP2	0.013581177665422
JMY	0
RASGRF2	0
SSBP2	0
FAM172A	0
GLRX	0.0177328647539008
ELL2	0
ST8SIA4	0
PAM	0
FBXL17	0.00666856513572419
MAN2A1	0
CAMK4	0.0136706512023515
COMMD10	0
MARCH3	0
RAPGEF6	0
FNIP1	0
IRF1	-0.00745063523102796
HSPA9	0
ARHGAP26	0
LARS	0
CD74	0
