feature	weight
EEF1A1	-0.0163646
B2M	-0.287245
TPT1	0.0100408
UBA52	-0.0796494
MAMU-A	-0.458602
FAU	-0.0974373
TMSB4X	-0.282854
ACTB	-0.33992
MAMU-E	-0.34883
RACK1	-0.0418894
NACA	-0.0544229
FTH1	-0.300724
EIF1	0.126667
GAPDH	0.101104
TMSB10	-0.148037
EIF3K	-0.105308
FTL	-0.159631
PFDN5	-0.170044
PNRC1	-0.0660214
COX4I1	-0.144057
EEF1B2	-0.122706
PTMA	-0.298441
CD48	-0.316028
EEF1G	-0.0216373
EEF2	-0.0280212
UBC	-0.173617
CD7	0.323932
EEF1D	-0.194973
PTPRC	0.0515355
ZFP36	0.06259
ITM2B	-0.0904809
NME2	-0.0753325
BTF3	-0.0606264
NPM1	3.09583e-08
PPIA	-0.116126
CD3E	-0.273417
SRGN	-0.157953
PABPC1	0.0700225
FXYD5	-0.294724
SH3BGRL3	-0.482309
MAMU-A3	-0.331216
NFKBIA	-0.0448541
CCL5	-0.600831
HNRNPA1	-0.188741
ATP5MC2	-0.0223018
HINT1	-0.077005
IFI6	0.0392876
TOMM7	0.0126047
SERF2	-0.0943047
PTPRCAP	-0.349172
PFN1	-0.32829
VIM	1.61289e-08
CALM1	-0.149577
LAPTM5	-0.0339207
ATP5F1E	0.0902931
CD3D	-0.17399
ACTG1	-0.181116
HSP90AB1	0.0965541
OAZ1	-0.175091
GMFG	-0.186243
LTB	0.0719005
FOS	-0.0893747
ALDOA	0.205336
GPX4	-0.246206
GNLY	-0.343176
EIF3G	-0.00542237
ARHGDIB	-0.307671
ENO1	0.294797
DDX5	0.0142971
HSPA8	-0.0566197
STK17A	0.152784
IL7R	0.0176791
CFL1	-0.233733
HNRNPDL	-0.0741275
PSME1	-0.0948902
CD69	-0.117482
LIMD2	-0.294864
HNRNPA2B1	3.23949e-08
JUNB	-0.031778
PCBP1	0.0514098
BTG1	0.0860351
SMDT1	-0.122388
MIF	0.18344
JUN	0.0545696
GZMB	-0.571725
GIMAP7	1.17619e-08
EIF3F	-0.0857445
CD52	-0.595799
HSP90AA1	4.08891e-09
KLF6	-0.144022
PPIB	-0.136071
CDC42	-0.158215
CORO1A	-0.297132
SARAF	0.141924
S100A10	-0.324971
NKG7	-0.534927
CD74	-0.246239
GSTP1	-0.137088
HSPA5	0.113052
FUOM	0.0588563
SELENOW	-0.235273
ARPC1B	-0.252127
KRTCAP2	-0.0453306
ATP5F1D	-0.125164
EMP3	-0.272483
CHCHD2	-0.0886382
RHOA	-0.0736941
DAZAP2	-0.126747
MYL6	-0.217657
CNBP	-0.0290504
ATP6V1G1	-0.138473
YBX1	-0.0884165
GABARAP	-0.190953
EIF3H	-0.0169995
TSC22D3	-0.0832496
ATP5PO	-0.151581
ATP5MG	-0.0644728
CD8B	-0.154778
SRSF11	0.118888
MBNL1	0.252927
ARPC2	-0.191635
LAT	-0.130947
ELOB	-0.0898393
TPI1	0.148287
NCL	0.000394288
SUMO2	-0.16239
CIRBP	-0.131289
SRP14	-0.139532
TMEM123	0.123488
MAMU-AG	0.290915
SRSF5	-0.0150634
UBB	-0.0927701
ANKRD12	0.190599
SEPTIN1	-0.0106462
SSR2	-0.146959
PSMB8	-0.0639964
PDIA3	-0.0575028
GYPC	-0.0546422
ATP5F1A	-0.120995
FUS	0.128355
IL2RG	-0.0966054
ABLIM1	0.163517
CST7	-0.548788
KMT2E	0.100482
COMMD6	-0.0468937
CCR7	0.172349
CCNI	-0.0355574
ATP6V0C	-0.0579834
SSR4	-0.0922955
UQCRH	-0.0754232
TXNIP	-0.158338
YWHAZ	-0.0502988
SHISA5	-0.0739212
EIF4B	-1.52014e-08
S100A11	-0.344553
WDR83OS	-0.143161
JAK1	-0.103685
ARPC3	-0.151608
UBXN1	-0.109374
ARF1	-0.0581835
CD37	-0.115314
PSMB9	-0.0173266
ZFP36L1	-0.10785
PCBP2	0.076308
CAMK4	-2.30228e-07
YWHAB	-0.11086
SELL	-1.86597e-08
SON	0.217254
UBE2D3	4.83868e-06
ARGLU1	0.0556606
CA6	0.129623
UBE2D2	-0.0227177
RAC2	-0.256922
PNISR	0.0773381
OST4	0.0461489
ARL6IP5	-0.0994904
EVL	-0.0790229
LDHB	-0.0425956
PGK1	0.253217
TOMM6	-0.0553448
PSMA7	-0.133557
IFI27L2	-0.259297
DUSP1	-0.0902624
MYL12B	-0.227128
CD3G	-0.252983
GPI	0.132836
EIF3E	0.0106773
CD8A	-0.198983
CD44	-0.0580579
PRRC2C	0.17002
TOMM20	0.0796476
SPCS1	-0.0803514
SEPTIN7	-0.125112
SKAP1	-6.56453e-08
SEPTIN6	0.083029
ISG20	0.0328448
CLEC2D	-0.0567524
RNF213	0.144454
LDHA	0.206505
PECAM1	0.177373
RNASEK	-0.0955218
PEBP1	-0.134897
UCP2	-0.234073
NSA2	-0.0358945
LCK	-0.134785
EZR	-0.0306285
TRMT112	-0.0251605
PLD3	-0.0807237
TPM3	-0.118253
HNRNPA0	-0.116875
IRF1	-0.0635754
PLAAT4	-0.0898271
SLC25A5	-0.0554802
CD247	-0.0117263
RSL24D1	0.0372727
PPP1CC	0.0403121
SF1	0.147256
STAT1	0.101125
NDUFA4	7.45306e-05
LY6E-1	-0.280486
CALR	-1.84121e-07
COX6C	2.24108e-05
PLAAT3	-0.105913
CIB1	-0.0676262
TMEM219	-0.188389
PRR13	-0.151396
COX5A	-0.144715
RBM39	0.141304
EML4	-0.0161716
LBH	-0.111979
SF3B1	0.039035
PKM	0.194048
RSRP1	-1.33747e-08
PAK2	1.85707e-07
NOP53	-0.0646359
MSN	-0.121551
SPOCK2	0.278694
EIF3L	-0.10746
RABAC1	-0.166811
JTB	-0.0811351
USP15	0.155387
TMA7	0.090619
KLF2	-0.0811501
RIPOR2	0.0337808
FYB1	-0.0359367
MYL12A	-0.20248
CRIP1	-0.158498
SEPTIN9	-0.102302
ID2	-0.0714497
HNRNPK	0.0151423
SCML4	-0.0891726
HSP90B1	0.025633
SRSF10	0.0645863
IER2	-0.109283
NDFIP1	0.0456457
BST2	-0.236431
TLE5	-0.108216
UBL5	-0.0164062
EPC1	-0.0209537
STK17B	1.54765e-07
PA2G4	0.0598482
EIF3M	-4.1777e-08
BZW1	-0.0397573
ZFP36L2	0.0168937
PPP1R15A	0.0754802
CD164	0.104488
LSP1	-0.113613
SLC25A3	-0.0358899
DDX17	0.0644173
TUBA1B	-0.121133
SNRPD2	-0.0405923
DDX24	0.100739
RWDD1	-0.0614696
CDC42SE2	1.55971e-06
RBM3	-0.0846061
NAP1L1	0.0227569
NDUFB8	-0.0936293
ANP32B	1.78635e-05
GABARAPL2	-0.100022
PRDX6	-2.92221e-07
TENT5C	0.0818255
SP100	0.057918
LCP1	-0.000630129
CACYBP	-0.0355185
ATP5MPL	-0.000473245
H2AFZ	-0.0258813
ITM2A	0.000112476
MYH9	-0.0772485
CAPZB	-0.168732
FIS1	-0.160365
HNRNPUL1	0.0347985
ACTR2	0.045107
SRSF7	0.0783637
MBP	-0.0888001
TMEM59	-0.0346648
STAT3	0.197795
XRCC6	-1.31419e-07
SUB1	0.0464647
CCNL1	0.190603
SSB	-3.2428e-09
RAP1B	-0.149383
MATR3	0.10676
ETS1	0.077696
TGFB1	0.0123079
