feature	weight
EEF1A1	0.0843594
B2M	0.316456
TPT1	0.0687257
UBA52	0.104879
MAMU-A	0.262783
FAU	0.129199
TMSB4X	0.0814455
ACTB	0.129611
MAMU-E	0.248035
RACK1	0.0518754
NACA	0.0158304
FTH1	0.0795124
EIF1	0.107443
GAPDH	0.0397505
TMSB10	-0.0378333
EIF3K	0.0430286
FTL	0.131297
PFDN5	0.0528847
PNRC1	0.0823024
COX4I1	0.0602267
EEF1B2	0.0438095
PTMA	0.0645713
CD48	0.106842
EEF1G	-0.0144556
EEF2	0.0138501
UBC	0.113446
CD7	-0.0312107
EEF1D	0.0463441
PTPRC	0.10223
ZFP36	0.0347124
ITM2B	0.140484
NME2	0.0349416
BTF3	0.0169271
NPM1	0.0421196
PPIA	0.0297377
CD3E	0.0918303
SRGN	0.16224
PABPC1	-0.0280488
FXYD5	0.0502722
SH3BGRL3	0.0315373
MAMU-A3	0.103128
NFKBIA	0.0437577
CCL5	0.0457897
HNRNPA1	-0.00338997
ATP5MC2	0.0649957
HINT1	0.0367273
IFI6	0.17652
TOMM7	0.0567287
SERF2	0.0624897
PTPRCAP	0.086851
PFN1	0.0281039
VIM	0.0900835
CALM1	0.0565519
LAPTM5	0.0288958
ATP5F1E	0.04481
CD3D	0.0605836
ACTG1	0.0597469
HSP90AB1	0.0773682
OAZ1	0.0482534
GMFG	0.0231578
LTB	-0.0341545
FOS	0.0332264
ALDOA	0.0208019
GPX4	-0.022795
GNLY	0.119545
EIF3G	0.0499313
ARHGDIB	0.0303092
ENO1	-0.0157487
DDX5	0.0253675
HSPA8	0.0520214
STK17A	0.0693565
IL7R	0.0443626
CFL1	0.0232901
HNRNPDL	0.0199417
PSME1	0.059469
CD69	0.0397502
LIMD2	-0.0142484
HNRNPA2B1	0.0539354
JUNB	-0.0633796
PCBP1	0.0489578
BTG1	-2.64494e-08
SMDT1	0.0213191
MIF	0.00181987
JUN	0.0373863
GZMB	0.0143509
GIMAP7	-0.0218136
EIF3F	0.00870084
CD52	0.00321599
HSP90AA1	0.0292319
KLF6	0.138292
PPIB	0.0321625
CDC42	3.36135e-05
CORO1A	0.0195496
SARAF	0.0360855
S100A10	0.0900055
NKG7	0.148324
CD74	0.15978
GSTP1	0.0378565
HSPA5	0.0974302
FUOM	-0.0446604
SELENOW	0.00954883
ARPC1B	0.033518
KRTCAP2	0.0409856
ATP5F1D	0.0248601
EMP3	0.0328984
CHCHD2	0.0555412
RHOA	0.0290587
DAZAP2	0.0333906
MYL6	0.0323173
CNBP	0.0247973
ATP6V1G1	0.0140304
YBX1	-2.2742e-09
GABARAP	0.0169015
EIF3H	3.97605e-08
TSC22D3	0.0361571
ATP5PO	-0.0220776
ATP5MG	0.0436897
CD8B	0.139158
SRSF11	0.014456
MBNL1	0.0436267
ARPC2	0.021597
LAT	-6.21738e-07
ELOB	0.046465
TPI1	-0.0173005
NCL	0.0193594
SUMO2	0.010578
CIRBP	0.0169863
SRP14	0.0186331
TMEM123	0.0180342
MAMU-AG	0.162346
SRSF5	0.013008
UBB	0.0382281
ANKRD12	0.0311746
SEPTIN1	3.17859e-05
SSR2	-2.92543e-09
PSMB8	0.0802817
PDIA3	0.0669061
GYPC	0.00729767
ATP5F1A	-0.0144478
FUS	0.0291498
IL2RG	0.0550496
ABLIM1	-0.0155411
CST7	0.165771
KMT2E	0.0189044
COMMD6	0.00778417
CCR7	-0.0576983
CCNI	-0.0288326
ATP6V0C	0.0503687
SSR4	0.0399122
UQCRH	0.00871418
TXNIP	2.59916e-08
YWHAZ	0.0300462
SHISA5	0.0612571
EIF4B	-0.0160096
S100A11	0.0713315
WDR83OS	0.030733
JAK1	0.0251759
ARPC3	0.0220936
UBXN1	0.0265051
ARF1	0.0302742
CD37	0.0239429
PSMB9	0.0961586
ZFP36L1	0.0258495
PCBP2	2.70974e-07
CAMK4	-0.00472996
YWHAB	0.0224773
SELL	-0.0525849
SON	0.0450918
UBE2D3	5.83023e-08
ARGLU1	0.0136612
CA6	-0.0618944
UBE2D2	-0.0240497
RAC2	3.6691e-08
PNISR	0.0168974
OST4	0.0407313
ARL6IP5	0.0471497
EVL	0.0240355
LDHB	-0.060498
PGK1	-0.0312512
TOMM6	0.0353023
PSMA7	0.031759
IFI27L2	-2.23581e-07
DUSP1	0.0408991
MYL12B	0.0380024
CD3G	0.0319373
GPI	-0.0124541
EIF3E	-0.0290464
CD8A	0.158299
CD44	0.106458
PRRC2C	0.0250437
TOMM20	-0.0205408
SPCS1	0.0203665
SEPTIN7	0.0365847
SKAP1	0.0376666
SEPTIN6	2.60273e-06
ISG20	0.122265
CLEC2D	0.057017
RNF213	0.0899551
LDHA	-0.0235302
PECAM1	-0.0372018
RNASEK	0.0388804
PEBP1	2.04169e-07
UCP2	-0.041091
NSA2	-0.0462398
LCK	-1.78145e-08
EZR	0.100112
TRMT112	0.0227462
PLD3	0.0240744
TPM3	0.0206958
HNRNPA0	7.49653e-09
IRF1	0.0235772
PLAAT4	0.0614436
SLC25A5	0.00710783
CD247	-0.0256205
RSL24D1	-0.0132746
PPP1CC	-0.0110891
SF1	1.80462e-05
STAT1	0.0564705
NDUFA4	0.028175
LY6E-1	0.086881
CALR	0.0536926
COX6C	0.0148112
PLAAT3	0.0330076
CIB1	0.0129605
TMEM219	0.00777133
PRR13	0.0397712
COX5A	-2.28964e-07
RBM39	0.0176527
EML4	0.0633098
LBH	-5.26067e-08
SF3B1	0.0222696
PKM	1.2656e-06
RSRP1	0.0361813
PAK2	0.0254573
NOP53	-0.0249476
MSN	0.0411606
SPOCK2	-5.35621e-09
EIF3L	-0.0271174
RABAC1	0.00885238
JTB	0.00293245
USP15	0.0266674
TMA7	0.0197094
KLF2	-0.013555
RIPOR2	-0.0163965
FYB1	0.0239432
MYL12A	0.0184712
CRIP1	0.0140333
SEPTIN9	-0.0145695
ID2	0.0197078
HNRNPK	-2.27462e-07
SCML4	0.0181377
HSP90B1	0.0337947
SRSF10	0.0222361
IER2	-0.0186905
NDFIP1	0.0182823
BST2	0.0813097
TLE5	-0.0510032
UBL5	0.0317227
EPC1	0.0125454
STK17B	0.0236171
PA2G4	0.0165595
EIF3M	-0.0213182
BZW1	0.00571637
ZFP36L2	1.39017e-08
PPP1R15A	0.0603756
CD164	0.034055
LSP1	-0.0216767
SLC25A3	1.51822e-08
DDX17	0.0144971
TUBA1B	-0.00114139
SNRPD2	0.0142347
DDX24	0.0325429
RWDD1	0.000495477
CDC42SE2	0.0163194
RBM3	-3.3523e-09
NAP1L1	-0.0261144
NDUFB8	0.0255597
ANP32B	-0.019939
GABARAPL2	6.82714e-08
PRDX6	0.0522297
TENT5C	0.0462053
SP100	0.0756913
LCP1	0.0605963
CACYBP	0.0253307
ATP5MPL	0.00799314
H2AFZ	-0.0211309
ITM2A	-0.02428
MYH9	0.0113231
CAPZB	-0.014614
FIS1	-1.26461e-05
HNRNPUL1	0.0113666
ACTR2	0.0194686
SRSF7	0.0126176
MBP	0.01468
TMEM59	0.0416621
STAT3	-1.32703e-08
XRCC6	1.70091e-09
SUB1	-0.0203292
CCNL1	0.021063
SSB	2.12692e-08
RAP1B	0.0110851
MATR3	0.0100737
ETS1	0.00152502
TGFB1	0.0447599
SEC61B	0.0212483
UQCR	0.0275212
DNAJB1	0.0122708
LSM14A	3.57092e-08
HCLS1	0.0433321
ATP5MF	0.0190899
SF3B2	0.00921191
ROMO1	0.0533847
TAGLN2	-0.0174437
WIPF1	0.0424392
SAP18	0.0130207
S1PR1	-0.0233424
SRRM1	0.0134179
TMBIM6	0.0508544
ETFB	0.0365115
BSG	0.0350968
CUTA	-0.000593707
UBXN4	0.0206742
DYNLRB1	-2.54013e-09
TUBB	-0.0353568
DDX6	2.68625e-05
HNRNPC	0.0107373
FBL	-0.0116236
HCST	0.0783069
TAF7	0.0247333
SLC2A3	-0.0110629
CDC37	0.023103
MPHOSPH8	0.0179742
PPP1CA	0.0105413
U2AF1	1.85839e-09
NDUFA11	4.50405e-06
CNN2	0.0113593
IKZF1	-0.0591855
BRK1	-0.000119631
PPDPF	0.0244492
SERP1	2.37044e-08
SERBP1	-3.83638e-08
ARHGDIA	4.19212e-07
TCF7	-0.0224968
SYTL3	0.0542694
SSU72	2.62339e-05
NSD3	0.00158578
EIF4A2	0.0148813
BIN2	-1.1071e-07
MFNG	-0.00092858
PSIP1	-0.00961522
TMEM14B	3.03788e-09
AHNAK	0.0104008
BTG2	-0.0179319
PSMB1	0.0309548
EID1	1.51984e-07
P4HB	0.0107934
PTGES3	3.46314e-07
HNRNPF	-0.0169104
COTL1	0.00192235
RHOG	0.0112513
UBE2B	-0.00612575
UQCRQ	0.0263471
ITGA4	0.0623856
TMEM50A	0.0534919
GNB2	-1.01017e-07
COX8A	0.030018
EDF1	0.0122813
ARRB2	0.0388686
NDUFB11	2.13547e-08
SEMA4D	0.0197792
GZMK	0.192767
G3BP2	0.0242969
SCAND1	-3.78501e-08
HNRNPA3	5.12703e-09
NR3C1	0.0422082
GNG5	0.0303073
PPP1R12A	0.0519504
FNBP1	0.0289224
ZC3HAV1	-8.19463e-08
RNMT	-0.00999979
EPB41	4.92391e-05
HNRNPU	0.014403
PRPF4B	0.0220311
ATP5PB	3.21518e-08
ARL6IP1	0.0201993
CD46	0.00142482
KRAS	0.0215841
NAP1L4	8.72076e-08
RPN1	1.48619e-08
DRAP1	0.037877
STK4	1.08381e-05
SRPRA	0.0412919
SRRM2	0.0113286
MAF1	-5.58591e-08
GPSM3	-0.0366298
CSDE1	-3.04796e-08
SEC62	-8.34291e-09
MICOS10	0.0252014
MCL1	1.6381e-07
CYTIP	5.57433e-09
SF3B5	0.0157402
SNRPA1	0.0104958
DAD1	-2.32833e-05
NDUFB9	-0.00766001
ST13	-0.0125183
TLR9	0.00578383
FNBP4	0.0134074
COPS9	0.0244705
CD2	0.035342
PAIP2	4.74087e-07
RGS10	-0.046188
POLR2E	0.0143868
IFI16	0.0475521
MORF4L1	0.0118538
SH3KBP1	0.0338762
CCT3	-1.61546e-05
RAN	-1.2886e-07
EIF4A1	-0.000558434
TCEA1	0.0182935
ARID4B	8.22824e-08
AKAP13	0.0215296
CSNK2B	-2.93914e-07
ARF5	7.42332e-08
PSME2	0.0455879
DEK	4.58125e-08
PNRC2	-1.96336e-07
SQSTM1	0.0476207
GIMAP5	2.16501e-07
TAX1BP1	0.0279336
GADD45B	0.0160086
CALM2	0.0209799
