feature	weight
AKT3	-0.0182022454336854
RABGAP1L	-0.0312001872208711
FAM129A	0.0969051509764507
RGS1	0
BTG2	0
LBR	0
TAGLN2	-0.0280042555888003
LMNA	0.00536456121166368
S100A4	-0.0391039488291803
S100A6	-0.00029801409113936
S100A11	-0.0377935416496325
S100A10	-0.0243912196911274
ANP32E	0
TXNIP	-0.0709994498904154
RBM8A	0.128284646177874
PTPN22	0.0142735735921734
RHOC	0
CDC14A	-0.016357174166132
TGFBR3	-0.0305766076132013
LRRC8C	0
LOC694538	0
PDE4B	0
JUN	-0.00754048020682212
PRDX1	0.12659369542062
IFI6	0
CD52	-0.0350537669709503
SH3BGRL3	0.0468179833952333
SRM	0.027564608299786
ENO1	0.0794820925446672
RERE	0
PARK7	0.171038588476538
ISG15	-0.00626253439982697
CMC1	0
SATB1	0.000466956253493656
TBC1D5	-0.00999292213432658
SH3BP5	-0.0312406618732693
STAG1	0
TIPARP	0
SKIL	0
TNIK	0
CSRNP1	0.0486527736136315
ARF4	0.0188790716225377
FOXP1	0.0383181510219015
LOC705671	0
BHLHE40	0
TIGIT	0.0901743234663013
CD96	-0.00806615023839173
CBLB	0.0686416741678305
NFKBIZ	0
CLDND1	0
ITGB2	0
ETS2	0.0195478728469515
RUNX1	0
MRPS6	0
ACTB	0
SEC61G	0.0904741852686103
MYO1G	0.0442067434049882
COA1	0
LOC705095	0
ELMO1	0
CYCS	0.106408540278699
RPA3	0.122382090097461
COG5	0
SND1	0.0595004283004635
ESYT2	0
TAGAP	0.064885062452684
FYN	0.0451306092303426
AHI1	0.0893752970458224
TNFAIP3	0.0318111727026445
HIVEP2	0
UTRN	-0.0302182820904313
EZR	-0.042766191773998
ASCC3	0
BACH2	0.121963389963649
HSP90AB1	0.137078321527757
ZFAND3	0
MAMU-DPB	-0.0458112405465778
LTB	-0.0359039192349319
LOC696872	-0.0142284687152194
LOC696005	-0.0148580174698397
ATXN1	0.0254799091315656
CD83	0.110618452186266
HIVEP1	0
SERPINB9	0.0654577927362052
RBPJ	0.0333810872500425
ARAP2	0
ATP8A1	-0.0314955409586294
PLAC8	-0.0069620038530395
ANTXR2	-0.0239430836125958
CNOT6L	0
HOPX	0
AFF1	0
HERC6	-0.00775447443177375
GPRIN3	0
H2AFZ	0.0285395499851891
PPP3CA	-0.00519391058369132
NFKB1	0.123420706913722
CAMK2D	0.0282405350737467
INPP4B	0
LRBA	-0.00327447364592614
HMGB2	-0.0216187118579771
IL7R	-0.00885095225163149
PTGER4	0.0123394977664102
PARP8	-0.0236528130498364
GZMK	-0.022114692219418
GZMA	0
PDE4D	-0.0197367450762246
IQGAP2	-0.0399711269777808
GLRX	-0.0139745889569253
ELL2	0
CAMK4	-0.0352756104971174
RAPGEF6	0
FNIP1	0
IRF1	0
TCF7	-0.0313151315177519
HSPA9	0.110272044918565
ARHGAP26	-0.00380101879723682
CD74	-0.0256378272234455
DUSP1	-0.0350189961477441
SQSTM1	0
HYPK	0.165855192755749
TCF12	0
ANXA2	0.0213368536145113
RORA	0
HERC1	-0.0237939881222733
DENND4A	0
PKM	0.193326093940679
SCAPER	-0.00883608275571412
BCL2A1	0.197402494588327
ISG20	0
PSME2	0.0574906257733627
GZMH	0
GZMB	0.0536974989362899
NFKBIA	0.0281407542035374
GNG2	-0.00519232309047848
LGALS3	0.00196366888791762
PRKCH	0
SYNE2	-0.0186731116983662
ZFP36L1	0.0773458705079639
FOS	-0.0346997779215774
BATF	0.0436176751972897
GPR65	0
FOXN3	-0.0146127400906457
SERPINA1	-0.0142877546545601
HSP90AA1	0
CRIP1	-0.0805900629011899
TOX	-0.00221257194183676
NCOA2	0
PAG1	-0.0029490446435458
VPS13B	0
TRPS1	0
FAM107B	0.0288763944495195
VIM	-0.0402946461281489
DNAJC1	0
MPP7	-0.0558835363759507
MAP3K8	0.0111300291523297
ZEB1	-0.0180994415533308
ITGB1	-0.000541466253341585
CREM	0
DDIT4	0
SPOCK2	-0.0243193735511306
VSIR	0.1608019253643
PRF1	0.0378417988604886
DDX21	0.110003138862032
JMJD1C	-0.001923918255975
ARID5B	0.0263993917991961
PGAM1	0.193074536372028
FUOM	-0.0026778273716589
TSPO	-0.0101691121999568
APOBEC3H	-0.0170273906918161
APOBEC3C	0
IL2RB	0
APOL2	0
CST7	-0.0214373830217015
SAMHD1	-0.00489725513056624
RBM38	-0.0220412902121772
LOC694289	0.0003090033915394
CCND2	0.0503585910540794
GAPDH	0.0254065665606375
PTMS	0.0419537088031269
TPI1	0.0111378608846208
KLRD1	0
GABARAPL1	0
CD69	0.0106953023998033
KLRB1	-0.00227195542122042
SLC2A3	0.00158652636947644
ITPR2	0
CCDC91	-0.0041615499483739
SLC38A1	0
TUBA1B	0.0822383326711367
TUBA1A	-0.0235189978065281
DIP2B	-0.00427898978825512
DDIT3	0
OSBPL8	0
CHST11	0
C11H12orf75	-0.00444073839454257
PPP1CC	0
TESC	-0.0121445683410864
BICDL1	0.0117914246406276
DYNLL1	0
ORAI1	0.018894136781093
RILPL2	0.115073663132839
RAN	0.132980500279799
MGAT5	-0.0119803701022334
CXCR4	-0.0437823636034735
ARHGAP15	-0.0192738938942453
ZEB2	0.0311908958837133
NR4A2	0.0598718282014734
ITGA4	0
STAT1	0
STAT4	0.0100336596692895
ANKRD44	-0.0303431594672432
HSPD1	0.0644715273237016
HSPE1	0.112433679805577
CFLAR	0.115837257339434
ICOS	0
TUBA4A	0
DOCK10	0
INPP5D	-0.039218049650871
ARL4C	-0.0509890028779105
DUSP2	0.146259550995791
TMEM131	-0.0062883643244655
INPP4A	-0.0325757573432456
LIMS1	-0.010995948523736
CD8B	0
CD8A	0
GNLY	-0.020220120277094
CAPG	-0.0212328702645521
TMSB10	-0.00269553260393585
EXOC6B	0
PELI1	0
REL	0.139424469113138
ZFP36L2	-0.0307804000618036
SOS1	-0.00103283968772607
SRSF7	0.0410115317445831
BABAM2	-0.0112744991203445
ODC1	0.0631520258969137
HPCAL1	-0.0126380956326073
ID2	0.0286729732856535
CDK2AP2	0
PTPRCAP	-0.0838809721388627
CTSW	-0.0311319346646878
PLAAT4	-0.0256773746642284
SLC3A2	0.0912006010289742
AHNAK	-0.0325076311521442
FTH1	-0.0720235779465562
CD5	-0.0240150542519204
PTPRJ	0
CD82	0.230213023204592
LDHA	0.162450055994547
NUCB2	0
PDE3B	-0.0330365372810312
UCP2	-0.00994660165591824
SYTL2	-0.0418166871722816
PICALM	0
TAF1D	0.00903195416076251
MAML2	0.0630110378475612
BIRC3	0.0860230897561944
SIK3	0.00783259623316955
HSPA8	0.0968277917179404
TUBB4B	0.00837025521186492
HSPA5	0.0922192668750067
TXN	0.103952023408601
SEC61B	0.110165367892436
ZCCHC7	0
DNAJA1	0.0154230454587745
MLLT3	-0.00129289020056979
LOC712661	0
CEMIP2	0
ANXA1	-0.0512034224541736
PFN1	0
C1QBP	0.11046377186472
EIF5A	0.0579671946106907
EIF4A1	0.112569697120979
KDM6B	0.103329150621761
PIK3R5	0
MAP2K3	0.131741439541868
SSH2	-0.0386571192991756
CPD	0.00646086345799081
CCL4L1	0.0766805269651288
COPRS	0.0177679531268516
CCL5	-0.0021795601158423
LOC100430627	0.140325307499064
LOC100426632	0.174763772121647
SPAG9	0.0471507208217504
TOB1	-0.0120298676205924
PHB	0.0949774015104738
CISD3	0.0283846901431356
CCR7	0
STAT5B	0.0293988644792731
PECAM1	-0.038469085798724
RGS9	-0.0215561723045123
PITPNC1	-0.071945734310159
USP36	0.0209415651667749
RNF213	-0.0342513138032343
ACTG1	0.0063378459145018
CD7	-0.027018545352334
HSPH1	0.00746853610953395
RGCC	0.143750277279511
EPSTI1	-0.00298342310666833
KLF12	-0.0162567613328451
GPR183	-0.00658718576240381
BCL2	0.0646827011396865
PMAIP1	0
TTC39C	0
ANKRD12	0
GZMM	-0.0240901863203202
CNN2	-0.0142853210401612
GADD45B	0.115742190245716
S1PR4	-0.0249722170200531
JUNB	0
IER2	0.000907003804794033
ADGRE5	0
KLF2	-0.0527587016180053
BST2	0
TYROBP	0
ZFP36	-0.0548651468026967
SERTAD1	0.0756022902621317
TGFB1	-0.0531440000157687
FOSB	0
PPP1R15A	0.0327058314967616
FTL	0
FLT3LG	-0.0119717320525297
PRMT1	0.0615624538568068
NKG7	-0.0170044516948064
MYADM	-0.0120443387707054
PRKCB	-0.00563359472179678
IL4R	0.0620952869748042
MT2A	0
MT1E	0
MT1M	-0.00379880632775404
MT1X	-0.0103298977136047
COTL1	0
APRT	0.0668221877085591
LY6E-1	-0.0567794372358594
SAT1	0.00174886208036117
RBM3	0.0821611377858501
TSPYL2	0
PGK1	0.0459347622087308
ITM2A	-0.0231218411684618
TSC22D3	-0.0569386295828839
SLC25A5	0.0441208991311079
DDX3Y	0
