feature	weight
SMYD3	0
AKT3	0.0118795968034657
MTR	0
PCNX2	0
SIPA1L2	0
MPC2	0
SELL	0
DNM3	0
TNFSF4	0
PRDX6	0
RALGPS2	0
XPR1	0
FAM129A	0
RGS1	0
DENND1B	0.00685999368916632
BTG2	0
CR1	0
ATF3	0
EPRS	0
DUSP10	0
LBR	0
ITPKB	0
ATF6	0
SLAMF1	0
TAGLN2	0
LMNA	0
HAX1	0
GATAD2B	0.0450264193694394
S100A4	0
S100A6	0
S100A11	-0.0742462413131956
S100A10	-0.0411785758566406
ANP32E	0
TXNIP	0
RBM8A	0
TSPAN2	0
PTPN22	0
SARS	0
CDC14A	0
DIPK1A	0
TGFBR3	0
LRRC8D	0
LRRC8C	0.0650238473435944
GIPC2	0
GADD45A	0
PDE4B	0
USP1	0
LOC100424766	0
JUN	-0.0591439446199999
FAF1	0.0404288309708983
NASP	0
PRDX1	0
SCMH1	0
MACF1	0
MARCKSL1	0
IFI6	0
CD52	0
SH3BGRL3	-0.164865945998386
STMN1	0
ID3	0
EIF4G3	0.00817965619839604
LOC695047	0
TNFRSF1B	0
SRM	0
CA6	0
RERE	0
TNFRSF25	0
TNFRSF18	0
DLG1	0.0268215832436221
CCDC50	0
LPP	0
ST6GAL1	0
CLASP2	0.00801449900070199
SLC4A7	0.0380150919812608
SATB1	0
TBC1D5	0.00902498786759791
PLCL2	0
SH3BP5	0
SRPRB	0
STAG1	0.103453969628001
ZBTB38	0
ATP1B3	0
TFDP2	0
SLC9A9	0.0123396692827314
TSC22D2	0
SERP1	0
GPR171	0
SSR3	0
TIPARP	0
RSRC1	0
SMC4	0
PRKCI	0
SKIL	0
TNIK	0.0578044814858001
TBL1XR1	0
CSRNP1	0
MANF	0
GNL3	0
SELENOK	0
ARF4	0
SLMAP	0.0112444872711371
LRIG1	0
SUCLG2	0
FRMD4B	0
FOXP1	0.0104117807655895
LOC705671	0
BHLHE40	0
LOC100427851	-0.128380097199254
SLC6A6	0.00024771976307146
TMCC1	0.00822475137594379
GOLGB1	0
TIGIT	0
CBLB	0.0148523670793187
ALCAM	0
NFKBIZ	0
CMSS1	0
CLDND1	0
ITGB2	0
TTC3	0
RUNX1	0.0609913276653934
IFNGR2	0
IFNAR2	0
TIAM1	0
APP	0
NRIP1	0
LOC694064	0
ZFAND2A	0
LFNG	0
ACTB	-0.170991239373451
ARPC1B	-0.0235382406974824
PVRIG	0
CUX1	0
TMEM120A	0
SEC61G	0
MYO1G	0
COA1	0
RALA	0
ELMO1	0.058557724395831
GARS	0
CHN2	0
JAZF1	0
CYCS	0
AHR	0
GLCCI1	0
CDK6	0
LOC114677006	0
NAMPT	0
COG5	0.0360134448564251
IMMP2L	0
MDFIC	0
SND1	0
AHCYL2	0
LOC708686	0.14139897319513
EXOC4	0.00251948853570556
BRAF	0.0256693690241871
LOC114677140	0
LOC106997709	0
EZH2	0
KMT2C	0.0611794863049309
INSIG1	0
LMBR1	0
ESYT2	0.0220404689011673
AFDN	0
QKI	0
SOD2	0
FOXO3	0
REV3L	0
FYN	0
MAN1A1	0
THEMIS	0
AHI1	0.0289100627993123
MAP3K5	0
TNFAIP3	0
CITED2	0
HIVEP2	0.0350905720417394
PHACTR2	0
STX11	0
UTRN	0.0744567762687972
STXBP5	0
PLEKHG1	0
MTHFD1L	0
ARID1B	0.0523769355001877
SNX9	0
EZR	0
ASCC3	0.0118985402211173
BACH2	0
CASP8AP2	0
PTP4A1	0
CD2AP	0
SUPT3H	0
HSP90AB1	-0.0134735682869873
BTBD9	0.0515386119200967
ZFAND3	0.0663109996997067
PIM1	0
CDKN1A	0
MAMU-DPB	0
LTB	-0.172196144574671
LOC696872	0
LOC696005	0
CARMIL1	0
CDKAL1	0.0430529580006767
ATXN1	0.0672518639241864
JARID2	0.00731615186193707
CD83	0
HIVEP1	0
NEDD9	0
LOC722929	0
SERPINB9	0
GMDS	0
SLBP	0
LCORL	0
ARAP2	0.0180325335215556
ATP8A1	0
TXK	0
ANTXR2	0
BMP2K	0
CNOT6L	0.0273230790363516
SCFD2	0.0115103724306825
AFF1	0
HERC6	0
HERC3	0
GPRIN3	0
TSPAN5	0
H2AFZ	-0.0600011222780101
PPP3CA	0
NFKB1	0.00121187960614226
TET2	0
LEF1	0
GAR1	0
FAM241A	0
CAMK2D	0
ANXA5	0
KIAA1109	0
SPATA5	0
SCLT1	0
NAA15	0
MAML3	0
INPP4B	0
ZNF827	0
LRBA	0.0554661919308607
FBXW7	0.0318542288835598
RAPGEF2	0
HMGB2	0
ACSL1	0
SNX25	0
RETREG1	0
IL7R	0
PTGER4	0
PARP8	0.00344356718392156
ITGA1	0
ARL15	0
ZSWIM6	0.0159572917409038
ADAMTS6	0
ERBIN	0
PIK3R1	0
